Kinase,Score,Rank,Method,Perc,Qrt,group,KinaseFamily,subfamily,hgnc_symbol
SGK1,-20.28629795240603,38,PTM-SEA,0.35714285714285715,2,AGC,SGK,NA,SGK1
CHEK1,59.63383374539508,8,PTM-SEA,0.8857142857142857,4,CAMK,CAMKL,CHK1,CHEK1
AURKA,-60.906091595605425,7,PTM-SEA,0.9,4,OTHER,AUR,NA,AURKA
RPS6KA5,22.962982791199416,37,PTM-SEA,0.37142857142857144,2,AGC,RSK,MSK,RPS6KA5
CHEK2,63.94584239864946,4,PTM-SEA,0.9571428571428572,4,CAMK,RAD53,NA,CHEK2
RAF1,47.50384407433771,15,PTM-SEA,0.6857142857142857,3,TKL,RAF,RAF,RAF1
PRKCG,0,49,PTM-SEA,0,1,AGC,PKC,ALPHA,PRKCG
PRKCB,-8.31999079914458,42,PTM-SEA,0.3,2,AGC,PKC,ALPHA,PRKCB
CDK1,3.0948649970138478,46,PTM-SEA,0.24285714285714285,1,CMGC,CDK,CDC2,CDK1
ARAF,61.264268016404415,6,PTM-SEA,0.9142857142857143,4,TKL,RAF,RAF,ARAF
PIM1,52.283743946268345,11,PTM-SEA,0.7714285714285715,4,CAMK,PIM,NA,PIM1
CDK4,4.758880311184705,43,PTM-SEA,0.2857142857142857,2,CMGC,CDK,CDK4,CDK4
BRAF,61.264268016404415,6,PTM-SEA,0.9142857142857143,4,TKL,RAF,RAF,BRAF
PRKCA,-46.51988815023007,16,PTM-SEA,0.6714285714285714,3,AGC,PKC,ALPHA,PRKCA
PRKACA,-37.38388423470773,26,PTM-SEA,0.5285714285714286,3,AGC,PKA,NA,PRKACA
PRKACG,52.283743946268345,11,PTM-SEA,0.7714285714285715,4,AGC,PKA,NA,PRKACG
PRKACB,52.283743946268345,11,PTM-SEA,0.7714285714285715,4,AGC,PKA,NA,PRKACB
RPS6KB1,-26.896097524029123,31,PTM-SEA,0.45714285714285713,2,AGC,RSK,P70,RPS6KB1
CDK2,19.90941908792416,39,PTM-SEA,0.34285714285714286,2,CMGC,CDK,CDC2,CDK2
MAPK3,38.702567871455074,23,PTM-SEA,0.5714285714285714,3,CMGC,MAPK,ERK1,MAPK3
MAPK1,35.49484940212293,27,PTM-SEA,0.5142857142857142,3,CMGC,MAPK,ERK1,MAPK1
AKT1,1.0219311808855105,48,PTM-SEA,0.21428571428571427,1,AGC,AKT,NA,AKT1
AKT2,4.423243144539841,44,PTM-SEA,0.2714285714285714,2,AGC,AKT,NA,AKT2
MAP3K8,37.807277073930216,24,PTM-SEA,0.5571428571428572,3,STE,STE-UNIQUE,NA,MAP3K8
PRKCI,52.283743946268345,11,PTM-SEA,0.7714285714285715,4,AGC,PKC,IOTA,PRKCI
MAPK8,63.070692481931914,5,PTM-SEA,0.9428571428571428,4,CMGC,MAPK,JNK,MAPK8
MAPK9,0,49,PTM-SEA,0,1,CMGC,MAPK,JNK,MAPK9
CSNK1A1,0,49,PTM-SEA,0,1,CK1,CK1,CK1-A,CSNK1A1
CSNK1D,0,49,PTM-SEA,0,1,CK1,CK1,CK1-D,CSNK1D
MAPKAPK2,28.98778226525328,30,PTM-SEA,0.4714285714285714,2,CAMK,MAPKAPK,MAPKAPK,MAPKAPK2
GSK3B,0,49,PTM-SEA,0,1,CMGC,GSK,NA,GSK3B
CDK7,51.54838709677419,13,PTM-SEA,0.7142857142857143,3,CMGC,CDK,CDK7,CDK7
CDK9,-51.54838709677419,13,PTM-SEA,0.7142857142857143,3,CMGC,CDK,CDK9,CDK9
RPS6KA3,23.83405800559821,35,PTM-SEA,0.4,2,AGC,RSK,RSK,RPS6KA3
NEK2,0,49,PTM-SEA,0,1,OTHER,NEK,NEK2,NEK2
DAPK1,43.12561116245826,17,PTM-SEA,0.6571428571428571,3,CAMK,DAPK,DAPK,DAPK1
PRKAA2,-78.85137035320662,1,PTM-SEA,1,4,CAMK,CAMKL,AMPK,PRKAA2
