Kinase,Score,Rank,Method,Perc,Qrt,group,KinaseFamily,subfamily,hgnc_symbol
SGK1,-38.910488426342695,23,PTM-SEA,0.6142857142857143,3,AGC,SGK,NA,SGK1
CHEK1,14.308828540865932,41,PTM-SEA,0.32857142857142857,2,CAMK,CAMKL,CHK1,CHEK1
AURKA,73.8377719122515,4,PTM-SEA,0.9571428571428572,4,OTHER,AUR,NA,AURKA
RPS6KA5,-67.48099214624878,8,PTM-SEA,0.9,4,AGC,RSK,MSK,RPS6KA5
CHEK2,45.4351164278671,19,PTM-SEA,0.6714285714285714,3,CAMK,RAD53,NA,CHEK2
RAF1,-47.340777496697555,16,PTM-SEA,0.7142857142857143,3,TKL,RAF,RAF,RAF1
PRKCG,0,50,PTM-SEA,0,1,AGC,PKC,ALPHA,PRKCG
PRKCB,-30.01724718241156,28,PTM-SEA,0.5285714285714286,3,AGC,PKC,ALPHA,PRKCB
CDK1,-32.945227083991114,24,PTM-SEA,0.6,3,CMGC,CDK,CDC2,CDK1
ARAF,-31.91501885591147,25,PTM-SEA,0.5714285714285714,3,TKL,RAF,RAF,ARAF
PIM1,-50.03929520633145,14,PTM-SEA,0.7428571428571429,3,CAMK,PIM,NA,PIM1
CDK4,-45.57019934487423,18,PTM-SEA,0.6857142857142857,3,CMGC,CDK,CDK4,CDK4
BRAF,-31.91501885591147,25,PTM-SEA,0.5714285714285714,3,TKL,RAF,RAF,BRAF
PRKCA,23.340463755788505,33,PTM-SEA,0.45714285714285713,2,AGC,PKC,ALPHA,PRKCA
PRKACA,1.9375386437517488,47,PTM-SEA,0.24285714285714285,1,AGC,PKA,NA,PRKACA
PRKACG,-50.03929520633145,14,PTM-SEA,0.7428571428571429,3,AGC,PKA,NA,PRKACG
PRKACB,-50.03929520633145,14,PTM-SEA,0.7428571428571429,3,AGC,PKA,NA,PRKACB
RPS6KB1,80.44360406126911,2,PTM-SEA,0.9857142857142858,4,AGC,RSK,P70,RPS6KB1
CDK2,-30.721453142178333,27,PTM-SEA,0.5428571428571428,3,CMGC,CDK,CDC2,CDK2
MAPK3,-31.683759327571234,26,PTM-SEA,0.5571428571428572,3,CMGC,MAPK,ERK1,MAPK3
MAPK1,-47.51134608928915,15,PTM-SEA,0.7285714285714285,3,CMGC,MAPK,ERK1,MAPK1
AKT1,-29.601997355718048,29,PTM-SEA,0.5142857142857142,3,AGC,AKT,NA,AKT1
AKT2,-16.555377396109776,38,PTM-SEA,0.37142857142857144,2,AGC,AKT,NA,AKT2
MAP3K8,-20.34121184934625,36,PTM-SEA,0.4142857142857143,2,STE,STE-UNIQUE,NA,MAP3K8
PRKCI,-50.03929520633145,14,PTM-SEA,0.7428571428571429,3,AGC,PKC,IOTA,PRKCI
MAPK8,-59.22800097769114,10,PTM-SEA,0.8714285714285714,4,CMGC,MAPK,JNK,MAPK8
MAPK9,0,50,PTM-SEA,0,1,CMGC,MAPK,JNK,MAPK9
CSNK1A1,0,50,PTM-SEA,0,1,CK1,CK1,CK1-A,CSNK1A1
CSNK1D,0,50,PTM-SEA,0,1,CK1,CK1,CK1-D,CSNK1D
MAPKAPK2,9.003583631599755,44,PTM-SEA,0.2857142857142857,2,CAMK,MAPKAPK,MAPKAPK,MAPKAPK2
GSK3B,0,50,PTM-SEA,0,1,CMGC,GSK,NA,GSK3B
CDK7,1.516574585635361,48,PTM-SEA,0.22857142857142856,1,CMGC,CDK,CDK7,CDK7
CDK9,18.704419889502766,37,PTM-SEA,0.38571428571428573,2,CMGC,CDK,CDK9,CDK9
RPS6KA3,14.431765846379246,39,PTM-SEA,0.35714285714285715,2,AGC,RSK,RSK,RPS6KA3
NEK2,0,50,PTM-SEA,0,1,OTHER,NEK,NEK2,NEK2
DAPK1,75.40899565106876,3,PTM-SEA,0.9714285714285714,4,CAMK,DAPK,DAPK,DAPK1
PRKAA2,0.188213324579926,49,PTM-SEA,0.21428571428571427,1,CAMK,CAMKL,AMPK,PRKAA2
