Kinase,Score,Rank,Method,Perc,Qrt,group,KinaseFamily,subfamily,hgnc_symbol
SGK1,-25.60483870967742,41,PTM-SEA,0.42857142857142855,2,AGC,SGK,NA,SGK1
CHEK1,-30.640753461151196,39,PTM-SEA,0.45454545454545453,2,CAMK,CAMKL,CHK1,CHEK1
AURKA,90.36675715697912,7,PTM-SEA,0.922077922077922,4,OTHER,AUR,NA,AURKA
RPS6KA5,-89.3250567687982,9,PTM-SEA,0.8961038961038961,4,AGC,RSK,MSK,RPS6KA5
LATS1,0,56,PTM-SEA,0,1,AGC,NDR,NA,LATS1
CHEK2,-18.755400187195463,43,PTM-SEA,0.4025974025974026,2,CAMK,RAD53,NA,CHEK2
RAF1,-50.940309778582765,25,PTM-SEA,0.6883116883116883,3,TKL,RAF,RAF,RAF1
PRKCG,0,56,PTM-SEA,0,1,AGC,PKC,ALPHA,PRKCG
PRKCB,-46.511165101182186,27,PTM-SEA,0.6623376623376623,3,AGC,PKC,ALPHA,PRKCB
CDK1,17.65511426779868,45,PTM-SEA,0.37662337662337664,2,CMGC,CDK,CDC2,CDK1
ARAF,-5.283693651643296,53,PTM-SEA,0.24675324675324675,1,TKL,RAF,RAF,ARAF
PIM1,-39.48297313156819,32,PTM-SEA,0.5454545454545454,3,CAMK,PIM,NA,PIM1
CDK4,-65.13237320652509,17,PTM-SEA,0.7922077922077922,4,CMGC,CDK,CDK4,CDK4
BRAF,-5.283693651643296,53,PTM-SEA,0.24675324675324675,1,TKL,RAF,RAF,BRAF
PRKCA,11.919575748211159,49,PTM-SEA,0.3116883116883117,2,AGC,PKC,ALPHA,PRKCA
PRKACA,4.144100299939012,54,PTM-SEA,0.23376623376623376,1,AGC,PKA,NA,PRKACA
PRKACG,-32.49453158046291,36,PTM-SEA,0.4935064935064935,2,AGC,PKA,NA,PRKACG
PRKACB,-39.48297313156819,32,PTM-SEA,0.5454545454545454,3,AGC,PKA,NA,PRKACB
RPS6KB1,36.83235286531273,35,PTM-SEA,0.5064935064935064,3,AGC,RSK,P70,RPS6KB1
CDK2,16.949098300239374,46,PTM-SEA,0.36363636363636365,2,CMGC,CDK,CDC2,CDK2
MAPK3,-72.25303052975471,15,PTM-SEA,0.8181818181818182,4,CMGC,MAPK,ERK1,MAPK3
MAPK1,-62.68143663545957,18,PTM-SEA,0.7792207792207793,4,CMGC,MAPK,ERK1,MAPK1
AKT1,12.516958198501987,48,PTM-SEA,0.3246753246753247,2,AGC,AKT,NA,AKT1
AKT2,31.93478115378965,37,PTM-SEA,0.4805194805194805,2,AGC,AKT,NA,AKT2
MAP3K8,-95.24382449090733,5,PTM-SEA,0.948051948051948,4,STE,STE-UNIQUE,NA,MAP3K8
PRKCI,-39.48297313156819,32,PTM-SEA,0.5454545454545454,3,AGC,PKC,IOTA,PRKCI
MTOR,0,56,PTM-SEA,0,1,ATYPICAL,PIKK,FRAP,MTOR
MAPK8,-83.235388262638807,11,PTM-SEA,0.8701298701298701,4,CMGC,MAPK,JNK,MAPK8
