Kinase,Score,Rank,Method,Perc,Qrt,group,KinaseFamily,subfamily,hgnc_symbol
SGK1,47.605237612976765,18,PTM-SEA,0.7058823529411765,3,AGC,SGK,NA,SGK1
CHEK1,47.27798891471796,19,PTM-SEA,0.6911764705882353,3,CAMK,CAMKL,CHK1,CHEK1
AURKA,-0.735274228532175,46,PTM-SEA,0.2647058823529412,2,OTHER,AUR,NA,AURKA
DAPK3,0,49,PTM-SEA,0,1,CAMK,DAPK,DAPK,DAPK3
RPS6KA5,34.960619090682556,28,PTM-SEA,0.5588235294117647,3,AGC,RSK,MSK,RPS6KA5
CHEK2,45.19189694229011,23,PTM-SEA,0.6323529411764706,3,CAMK,RAD53,NA,CHEK2
RAF1,46.19910782852617,21,PTM-SEA,0.6617647058823529,3,TKL,RAF,RAF,RAF1
PRKCG,0,49,PTM-SEA,0,1,AGC,PKC,ALPHA,PRKCG
PRKCB,-45.90119564672022,22,PTM-SEA,0.6470588235294118,3,AGC,PKC,ALPHA,PRKCB
CDK1,58.5918356853072,7,PTM-SEA,0.8676470588235294,4,CMGC,CDK,CDC2,CDK1
ARAF,29.605206903814203,31,PTM-SEA,0.5,3,TKL,RAF,RAF,ARAF
PIM1,49.84321023598839,16,PTM-SEA,0.7352941176470589,3,CAMK,PIM,NA,PIM1
CDK4,2.4102120198525054,44,PTM-SEA,0.29411764705882354,2,CMGC,CDK,CDK4,CDK4
BRAF,29.605206903814203,31,PTM-SEA,0.5,3,TKL,RAF,RAF,BRAF
PRKCA,-54.09343325176233,12,PTM-SEA,0.7941176470588235,4,AGC,PKC,ALPHA,PRKCA
PRKACA,-25.095770448964448,34,PTM-SEA,0.45588235294117646,2,AGC,PKA,NA,PRKACA
PRKACG,60.23770418362188,6,PTM-SEA,0.8823529411764706,4,AGC,PKA,NA,PRKACG
PRKACB,60.23770418362188,6,PTM-SEA,0.8823529411764706,4,AGC,PKA,NA,PRKACB
RPS6KB1,23.949782254259585,35,PTM-SEA,0.4411764705882353,2,AGC,RSK,P70,RPS6KB1
CDK2,29.988207815714315,30,PTM-SEA,0.5294117647058824,3,CMGC,CDK,CDC2,CDK2
MAPK3,49.91724817888152,15,PTM-SEA,0.75,4,CMGC,MAPK,ERK1,MAPK3
MAPK1,46.81240472209912,20,PTM-SEA,0.6764705882352942,3,CMGC,MAPK,ERK1,MAPK1
AKT1,-14.674723968182018,38,PTM-SEA,0.39705882352941174,2,AGC,AKT,NA,AKT1
AKT2,-20.329499563577688,37,PTM-SEA,0.4117647058823529,2,AGC,AKT,NA,AKT2
MAP3K8,11.810447322499032,40,PTM-SEA,0.36764705882352944,2,STE,STE-UNIQUE,NA,MAP3K8
PRKCI,60.23770418362188,6,PTM-SEA,0.8823529411764706,4,AGC,PKC,IOTA,PRKCI
MAPK8,0,49,PTM-SEA,0,1,CMGC,MAPK,JNK,MAPK8
MAPKAPK2,37.59284552358237,27,PTM-SEA,0.5735294117647058,3,CAMK,MAPKAPK,MAPKAPK,MAPKAPK2
GSK3B,89.29640018491749,1,PTM-SEA,1,4,CMGC,GSK,NA,GSK3B
CDK7,53.54639175257732,14,PTM-SEA,0.7647058823529411,4,CMGC,CDK,CDK7,CDK7
CDK9,11.113402061855673,41,PTM-SEA,0.3382352941176471,2,CMGC,CDK,CDK9,CDK9
RPS6KA3,43.07807057740064,25,PTM-SEA,0.6029411764705882,3,AGC,RSK,RSK,RPS6KA3
