Kinase	Observed	SamplingAvg	SD	Z
FRAY	9	3.5875	1.6388064538854636	3.3027084968865275
PKCH	6	2.783	1.4102855926110722	2.2810982519107266
CDK	13	17.733	2.1037880030984564	-2.2497513974931143
BRSK	1	0.176	0.38091540829183723	2.1632099465209738
WNK	1	0.178	0.38260840894744935	2.1484107008032343
MAPKAPK	5	8.72	2.137728921652892	-1.740164509316596
PKCI	4	1.9685	1.2145967942845655	1.672571514727746
JNK	5	8.478	2.1205575639890313	-1.6401346792291038
ERK	7	10.606	2.201632938025069	-1.6378752051350984
NMO	0	1.9345	1.2449838321726052	-1.553835439472438
P38	6	9.237	2.21162307781393	-1.4636309561390541
IKK	7	10.3055	2.284683706734897	-1.4468085846000887
DAPK	2	4.2315	1.6775919967184294	-1.3301804040345213
STKR	0	1.273	1.005970669798204	-1.2654444490467713
PKD	5	7.6355	2.1238868137447438	-1.240885334823094
DYRK	7	9.6605	2.1729244235074394	-1.2243868084954093
RSK	12	14.7235	2.295578922907171	-1.1864109627522195
HAL	1	0.3635	0.5472819280356124	1.1630203143827949
MELK	7	4.9865	1.8118938240456606	1.1112682063809818
VRK1	0	0.9115	0.8390588536449275	-1.0863361920804284
STE11	3	1.7315	1.1679425477725558	1.086097944131946
COT	0	0.9055	0.8384039662390098	-1.0800282876308134
AKT	5	7.1795	2.04532917539399	-1.065598646037093
PHK	15	17.1745	2.1618016660234147	-1.0058739588261776
NDR	0	0.8415	0.8430498897208155	-0.9981615682064453
PKCA	23	21.429	1.5938096230595669	0.9856886150456422
ATR	1	2.2995	1.3302949268098967	-0.976851052958802
ATM	0	0.7215	0.7604122983169826	-0.9488273685169124
PLK	6	8.031	2.1492670086187915	-0.9449733289793555
MST	6	4.425	1.7198412505122331	0.9157821976481295
MTOR	6	4.4525	1.6959309658475077	0.9124781793383129
RIPK	5	6.723	1.9905406617457055	-0.8655939730911739
AUR	3	1.957	1.2119758424660785	0.8605782091149164
NEK	5	3.755	1.6103638209478965	0.7731172197268844
QIK	11	12.6065	2.3100488983907845	-0.6954398242907814
NAK	0	0.383	0.5652174230928164	-0.6776153465055272
PKG	10	8.54	2.156786003045148	0.6769331764665754
BARK2	1	0.5565	0.6588055573393341	0.6731880067787047
PKN	0	0.3665	0.5461931100414288	-0.6710080981655022
CAMK2	2	2.977	1.464425918794057	-0.6671556324300457
TTK	0	0.3455	0.5246593024924326	-0.6585225847682044
TLK	0	0.354	0.5402128422737456	-0.6552972685914328
NUAK	0	0.345	0.5273652027091987	-0.6541956090914873
PAKB	0	0.3435	0.5391225060580102	-0.6371464669720894
PKA	12	10.5825	2.2776715399332517	0.622346100018241
CK1	6	7.2865	2.0802840048345286	-0.6184251751252262
DMPK	17	18.2685	2.05122195428795	-0.6184118677885054
PIM	14	12.6355	2.2839106536677325	0.5974401834891172
MLK	4	3.1315	1.523932063599698	0.5699072949147784
CHK1	3	2.3265	1.2746411671731486	0.5283840011959313
MOS	0	0.2005	0.40047464335458866	-0.5006559174895703
PKCD	3	2.333	1.3550014813671805	0.49225038435161317
CAMKK	0	0.182	0.38594102559538657	-0.4715746394652675
SLK	0	0.18	0.38428353714212016	-0.4684041406994501
KHS	0	0.1795	0.3838664177983751	-0.4676105845088067
TAO	0	0.1785	0.38302885733685443	-0.46602232855530856
BUD32	0	0.1775	0.382186843561753	-0.4644325229665314
ULK	0	0.177	0.38176415747941556	-0.46363702964845177
PAKA	5	5.8755	1.9193336528168878	-0.45614789211614265
CLK	0	0.171	0.3766031265901529	-0.4540588962929528
PASK	0	0.171	0.3766031265901529	-0.4540588962929528
AMPK	5	4.226	1.726097826559499	0.44841027437173475
NIK	0	0.167	0.37306914948189907	-0.4476381931658562
GSK	3	3.7205	1.6449111271762236	-0.43801758532502827
STE7	10	9.061	2.1521140298317607	0.43631517056436153
PDHK	12	11.0285	2.25015985202826	0.43174710415542494
CK2	1	1.421	1.0527645304522228	-0.3998994911228215
MSN	1	0.7125	0.7510830932103673	0.38278055064604616
IRAK	3	2.507	1.3326060631183283	0.3699517911890396
PDK1	12	11.237	2.221328014741303	0.343488217380115
SGK	4	4.602	1.7697915360404797	-0.3401530563011072
PRKDC	2	2.191	1.2846572196839292	-0.14867779285667546
CAMK1	4	3.769	1.6080833205972231	0.14364927304526062
MLCK	1	0.8815	0.8442832208912713	0.14035574445611393
RAF	4	4.234	1.7107622142416048	-0.13678113653201895
GRK	2	2.1335	1.2854975698152837	-0.1038508380993541
PEK	17	17.201	2.0889664646530886	-0.09621983090732875
RAD53	6	5.8885	1.8952212751657578	0.05883218042191326
MARK	1	1.0535	0.925238230344729	-0.057822945751027664
LKB	2	1.9695	1.212973784836816	0.025144813829676625
