Kinase,Score,Rank,Method,Perc,Qrt,group,KinaseFamily,subfamily,hgnc_symbol
SGK1,10.774171305474137,34,PTM-SEA,0.43478260869565216,2,AGC,SGK,NA,SGK1
CHEK1,1.5263115719735092,44,PTM-SEA,0.2753623188405797,2,CAMK,CAMKL,CHK1,CHEK1
AURKA,53.7915183985403,9,PTM-SEA,0.8840579710144928,4,OTHER,AUR,NA,AURKA
RPS6KA5,-45.30412533194365,11,PTM-SEA,0.855072463768116,4,AGC,RSK,MSK,RPS6KA5
CHEK2,4.617043910006086,38,PTM-SEA,0.36231884057971014,2,CAMK,RAD53,NA,CHEK2
RAF1,-0.4637291777575543,45,PTM-SEA,0.2608695652173913,2,TKL,RAF,RAF,RAF1
PRKCG,0,46,PTM-SEA,0,1,AGC,PKC,ALPHA,PRKCG
PRKCB,-44.806572598726326,12,PTM-SEA,0.8405797101449275,4,AGC,PKC,ALPHA,PRKCB
CDK1,-73.04510082032618,2,PTM-SEA,0.9855072463768116,4,CMGC,CDK,CDC2,CDK1
ARAF,0,46,PTM-SEA,0,1,TKL,RAF,RAF,ARAF
PIM1,18.46880375902964,28,PTM-SEA,0.5217391304347826,3,CAMK,PIM,NA,PIM1
CDK4,-27.87081388654592,22,PTM-SEA,0.6956521739130435,3,CMGC,CDK,CDK4,CDK4
BRAF,0,46,PTM-SEA,0,1,TKL,RAF,RAF,BRAF
PRKCA,-27.548170411331764,23,PTM-SEA,0.6811594202898551,3,AGC,PKC,ALPHA,PRKCA
PRKACA,-17.0866348521748,30,PTM-SEA,0.4927536231884058,2,AGC,PKA,NA,PRKACA
PRKACG,18.46880375902964,28,PTM-SEA,0.5217391304347826,3,AGC,PKA,NA,PRKACG
PRKACB,18.46880375902964,28,PTM-SEA,0.5217391304347826,3,AGC,PKA,NA,PRKACB
RPS6KB1,2.4423179277419695,42,PTM-SEA,0.30434782608695654,2,AGC,RSK,P70,RPS6KB1
CDK2,-44.50512991287036,13,PTM-SEA,0.8260869565217391,4,CMGC,CDK,CDC2,CDK2
MAPK3,-29.21070613842433,20,PTM-SEA,0.7246376811594203,3,CMGC,MAPK,ERK1,MAPK3
MAPK1,-41.61854388787892,15,PTM-SEA,0.7971014492753623,4,CMGC,MAPK,ERK1,MAPK1
AKT1,-40.89699227797048,16,PTM-SEA,0.782608695652174,4,AGC,AKT,NA,AKT1
AKT2,2.604349368365447,41,PTM-SEA,0.3188405797101449,2,AGC,AKT,NA,AKT2
MAP3K8,-4.416667647530021,39,PTM-SEA,0.34782608695652173,2,STE,STE-UNIQUE,NA,MAP3K8
PRKCI,18.46880375902964,28,PTM-SEA,0.5217391304347826,3,AGC,PKC,IOTA,PRKCI
MAPK8,27.50977503607079,24,PTM-SEA,0.6666666666666666,3,CMGC,MAPK,JNK,MAPK8
MAPK9,0,46,PTM-SEA,0,1,CMGC,MAPK,JNK,MAPK9
