Kinase,Score,Rank,Method,Perc,Qrt,group,KinaseFamily,subfamily,hgnc_symbol
SGK1,10.796974263112157,37,PTM-SEA,0.4117647058823529,2,AGC,SGK,NA,SGK1
CHEK1,60.79493483486997,7,PTM-SEA,0.9117647058823529,4,CAMK,CAMKL,CHK1,CHEK1
AURKA,72.27916672507466,4,PTM-SEA,0.9558823529411765,4,OTHER,AUR,NA,AURKA
DAPK3,0,49,PTM-SEA,0,1,CAMK,DAPK,DAPK,DAPK3
RPS6KA5,20.587989551343323,28,PTM-SEA,0.5441176470588235,3,AGC,RSK,MSK,RPS6KA5
CHEK2,-20.83988578597934,27,PTM-SEA,0.5588235294117647,3,CAMK,RAD53,NA,CHEK2
RAF1,5.942115763504118,40,PTM-SEA,0.36764705882352944,2,TKL,RAF,RAF,RAF1
PRKCG,0,49,PTM-SEA,0,1,AGC,PKC,ALPHA,PRKCG
PRKCB,-52.0248101111716,14,PTM-SEA,0.7941176470588235,4,AGC,PKC,ALPHA,PRKCB
CDK1,-14.837076408525185,34,PTM-SEA,0.45588235294117646,2,CMGC,CDK,CDC2,CDK1
ARAF,25.217646607166373,23,PTM-SEA,0.6470588235294118,3,TKL,RAF,RAF,ARAF
PIM1,66.74065978686855,6,PTM-SEA,0.9264705882352942,4,CAMK,PIM,NA,PIM1
CDK4,3.903671068390875,43,PTM-SEA,0.3235294117647059,2,CMGC,CDK,CDK4,CDK4
BRAF,25.217646607166373,23,PTM-SEA,0.6470588235294118,3,TKL,RAF,RAF,BRAF
PRKCA,19.950530363449563,29,PTM-SEA,0.5294117647058824,3,AGC,PKC,ALPHA,PRKCA
PRKACA,-1.0537582500200977,47,PTM-SEA,0.2647058823529412,2,AGC,PKA,NA,PRKACA
PRKACG,-4.250326184608997,42,PTM-SEA,0.3382352941176471,2,AGC,PKA,NA,PRKACG
PRKACB,25.00615987747925,24,PTM-SEA,0.6029411764705882,3,AGC,PKA,NA,PRKACB
RPS6KB1,18.723371852310454,31,PTM-SEA,0.5,3,AGC,RSK,P70,RPS6KB1
CDK2,-29.44933393799907,18,PTM-SEA,0.7352941176470589,3,CMGC,CDK,CDC2,CDK2
MAPK3,-18.743795228307363,30,PTM-SEA,0.5147058823529411,3,CMGC,MAPK,ERK1,MAPK3
MAPK1,-27.961044864044272,21,PTM-SEA,0.6911764705882353,3,CMGC,MAPK,ERK1,MAPK1
AKT1,14.21424172684761,35,PTM-SEA,0.4411764705882353,2,AGC,AKT,NA,AKT1
AKT2,37.76371017140782,16,PTM-SEA,0.7647058823529411,4,AGC,AKT,NA,AKT2
MAP3K8,-67.19013504478988,5,PTM-SEA,0.9411764705882353,4,STE,STE-UNIQUE,NA,MAP3K8
PRKCI,25.00615987747925,24,PTM-SEA,0.6029411764705882,3,AGC,PKC,IOTA,PRKCI
MAPK8,0,49,PTM-SEA,0,1,CMGC,MAPK,JNK,MAPK8
MAPKAPK2,-59.025202654575175,9,PTM-SEA,0.8823529411764706,4,CAMK,MAPKAPK,MAPKAPK,MAPKAPK2
GSK3B,0,49,PTM-SEA,0,1,CMGC,GSK,NA,GSK3B
CDK7,-58.1020942408377,10,PTM-SEA,0.8676470588235294,4,CMGC,CDK,CDK7,CDK7
CDK9,53.04973821989529,13,PTM-SEA,0.8088235294117647,4,CMGC,CDK,CDK9,CDK9
RPS6KA3,-18.682098713163022,32,PTM-SEA,0.4852941176470588,2,AGC,RSK,RSK,RPS6KA3
NEK2,0,49,PTM-SEA,0,1,OTHER,NEK,NEK2,NEK2
DAPK1,82.76646910773354,2,PTM-SEA,0.9852941176470589,4,CAMK,DAPK,DAPK,DAPK1
PRKAA2,85.0807911147685,1,PTM-SEA,1,4,CAMK,CAMKL,AMPK,PRKAA2
CSNK2A1,78.19156282645957,3,PTM-SEA,0.9705882352941176,4,CMGC,CK2,NA,CSNK2A1
PRKDC,12.125654450261777,36,PTM-SEA,0.4264705882352941,2,ATYPICAL,PIKK,DNAPK,PRKDC
ATM,0,49,PTM-SEA,0,1,ATYPICAL,PIKK,ATM,ATM
AURKB,54.906702813350556,12,PTM-SEA,0.8382352941176471,4,OTHER,AUR,NA,AURKB
CDK3,0,49,PTM-SEA,0,1,CMGC,CDK,CDC2,CDK3
CDK6,53.04973821989529,13,PTM-SEA,0.8088235294117647,4,CMGC,CDK,CDK4,CDK6
CDK5,28.64400318525038,19,PTM-SEA,0.7205882352941176,3,CMGC,CDK,CDK5,CDK5
PRKCE,7.246878267062005,39,PTM-SEA,0.38235294117647056,2,AGC,PKC,ETA,PRKCE
