Kinase,Score,Rank,Method,Perc,Qrt,group,KinaseFamily,subfamily,hgnc_symbol
SGK1,-33.038962957317914,32,PTM-SEA,0.5714285714285714,3,AGC,SGK,NA,SGK1
CHEK1,-73.58478484386515,18,PTM-SEA,0.7662337662337663,4,CAMK,CAMKL,CHK1,CHEK1
AURKA,-103.38893625584495,2,PTM-SEA,0.987012987012987,4,OTHER,AUR,NA,AURKA
RPS6KA5,104.56992032416298,1,PTM-SEA,1,4,AGC,RSK,MSK,RPS6KA5
LATS1,0,55,PTM-SEA,0,1,AGC,NDR,NA,LATS1
CHEK2,-78.66186946138559,14,PTM-SEA,0.8311688311688312,4,CAMK,RAD53,NA,CHEK2
RAF1,16.288013764950218,45,PTM-SEA,0.35064935064935066,2,TKL,RAF,RAF,RAF1
PRKCG,0,55,PTM-SEA,0,1,AGC,PKC,ALPHA,PRKCG
PRKCB,69.50176200886759,20,PTM-SEA,0.7402597402597403,3,AGC,PKC,ALPHA,PRKCB
CDK1,-27.578306045714147,35,PTM-SEA,0.5324675324675324,3,CMGC,CDK,CDC2,CDK1
ARAF,-42.2671744613626,29,PTM-SEA,0.6103896103896104,3,TKL,RAF,RAF,ARAF
PIM1,16.74330056276962,43,PTM-SEA,0.37662337662337664,2,CAMK,PIM,NA,PIM1
CDK4,-27.316144719527973,36,PTM-SEA,0.5194805194805194,3,CMGC,CDK,CDK4,CDK4
BRAF,-42.2671744613626,29,PTM-SEA,0.6103896103896104,3,TKL,RAF,RAF,BRAF
PRKCA,19.257357543352946,40,PTM-SEA,0.4675324675324675,2,AGC,PKC,ALPHA,PRKCA
PRKACA,1.1725621745123598,53,PTM-SEA,0.24675324675324675,1,AGC,PKA,NA,PRKACA
PRKACG,11.584141557125825,46,PTM-SEA,0.33766233766233766,2,AGC,PKA,NA,PRKACG
PRKACB,16.74330056276962,43,PTM-SEA,0.37662337662337664,2,AGC,PKA,NA,PRKACB
RPS6KB1,80.75114099500263,12,PTM-SEA,0.8571428571428571,4,AGC,RSK,P70,RPS6KB1
CDK2,-29.22001767221318,34,PTM-SEA,0.5454545454545454,3,CMGC,CDK,CDC2,CDK2
MAPK3,0.26423601567827415,54,PTM-SEA,0.23376623376623376,1,CMGC,MAPK,ERK1,MAPK3
MAPK1,25.13515112964573,38,PTM-SEA,0.4935064935064935,2,CMGC,MAPK,ERK1,MAPK1
AKT1,34.09058568754602,31,PTM-SEA,0.5844155844155844,3,AGC,AKT,NA,AKT1
AKT2,-62.34590466103057,22,PTM-SEA,0.7142857142857143,3,AGC,AKT,NA,AKT2
MAP3K8,-90.10847830173438,7,PTM-SEA,0.922077922077922,4,STE,STE-UNIQUE,NA,MAP3K8
PRKCI,16.74330056276962,43,PTM-SEA,0.37662337662337664,2,AGC,PKC,IOTA,PRKCI
MTOR,0,55,PTM-SEA,0,1,ATYPICAL,PIKK,FRAP,MTOR
MAPK8,44.549021754262185,28,PTM-SEA,0.6363636363636364,3,CMGC,MAPK,JNK,MAPK8
