Kinase Score
JNK -3.294964727187116
P38 -3.23465035995172
NMO -3.1602812785519294
STE7 -3.0941482984337556
CK1 -3.0706032385090416
PLK -2.9906071332568356
STKR -2.9580246096252703
ERK -2.764911581456727
PKA 2.508935256832925
IKK -2.299356735335044
PKCD 2.2373315754262895
MAPKAPK 2.2219537124584936
GRK -2.197087824477726
CDK -2.067667215695852
AUR 1.8896362176461527
CK2 -1.7695794006464696
PKG 1.757662627241392
PKCH 1.7066923381221994
DYRK -1.5643546240826849
NAK -1.5561652026579014
TLK -1.5551385303676646
PHK 1.4707540020130776
RIPK -1.4139479607385348
AMPK 1.320205227009302
PKCI 1.275036010039207
CHK1 -1.2168133521292295
RSK 1.2160369429910733
NEK -1.158886177831387
COT 1.1557240514278335
PIM 1.143255840111221
MELK 1.1357247161045396
ULK -1.1063822836200616
CLK -1.1019219593191156
PEK -1.1011102128385624
KHS -1.0875727150312062
CAMKK -1.0853846842728299
DMPK 1.0826145854296048
MLK 1.0772100221641985
NIK -1.0702101594582838
RAF -0.9970992778571985
FRAY 0.9836939182375448
STE11 -0.9553789896257039
WNK 0.9283136830981152
TAO 0.9217991598102198
MOS 0.9134795860491028
IRAK -0.9109698428961407
PASK 0.9024824605783441
BUD32 0.8988404223678745
BRSK 0.8952099758720861
SLK 0.8879832832154697
MSN 0.8475674868884485
PDK1 -0.8469086916982097
AKT 0.827182713321785
SGK 0.7832911911034045
PDHK 0.738739003753048
GSK -0.7092406366438639
LKB -0.6436068419716724
VRK1 -0.6386947609488375
ATR -0.6149616543557316
BARK2 0.43458256931847694
RAD53 0.40287190909889553
CAMK2 0.36925389422471533
PAKA 0.36448042061354496
MST -0.31594039716492534
MARK -0.27101732806492324
PRKDC 0.2413911160614279
MLCK 0.226143793072711
NDR 0.20452128521288646
CAMK1 -0.19897841424589133
ATM -0.18770264130183495
HAL -0.17534665998777932
NUAK -0.16564071997472735
PKD -0.15279583267399768
PKN -0.13373437027920607
PAKB -0.13079807186902795
MTOR 0.11568546465554658
QIK 0.053977062258139606
TTK -0.05154573129058741
PKCA -0.04956764928486256
DAPK -0.046493620460999745
