Kinase Score
PLK -2.7528566855029
JNK -2.6484957895037105
CK1 -2.4589001779670157
PAKB 2.3532497954395595
CDK -2.2419041183392
PIM 2.0744479555925857
FRAY 2.068136889725106
RAD53 1.9410164712522222
P38 -1.844588734532265
COT 1.820561662715908
WNK 1.7270123662404417
PKCD 1.725858958524133
PKCH 1.7058483385697951
PASK 1.686632968144157
STE7 -1.6790521646263206
RIPK -1.6643304293468302
BRSK 1.6314631963891066
RSK 1.6231426137092502
PDHK 1.5008791337418366
AUR 1.4853546497416559
NMO -1.3546748842741771
PKG 1.3502405551077599
AMPK 1.3461469317713608
ERK -1.3435705862480063
MLK 1.3216731636330628
NEK -1.3203152732614027
DYRK -1.2754887667269603
MTOR 1.2042663500463486
AKT 1.0976673848097074
MSN 1.0910705747052818
BARK2 -1.0231429621527774
CHK1 -0.911122822647843
CK2 -0.8956503015398284
TTK -0.8801213430479332
HAL -0.863411079772877
NAK -0.8569797014424112
DMPK 0.8504499141352277
PKN -0.8347167498618422
TLK -0.8329774029529026
IRAK 0.8298344986697194
NUAK -0.8267491168995912
LKB 0.8136922166137939
CAMK1 0.7949661783572325
STKR -0.7844558975528562
MST -0.7831635127509193
PKCI 0.7769426178977527
GRK -0.7735791385973448
MELK 0.7711056622228476
PRKDC -0.7683649964983289
VRK1 0.7272138482392483
MAPKAPK -0.7235798110665034
QIK -0.6191335761962521
CAMKK -0.6041565355550869
NIK -0.6033857406155468
SGK 0.6012356077826846
SLK -0.5995327321680248
ULK -0.5895210262842767
BUD32 -0.588751175054408
MOS -0.5879813540226689
TAO -0.5879813540226689
CLK -0.582593285551529
KHS -0.5741274600866361
MARK -0.5145190633225816
PKA 0.49436631671167136
IKK -0.4640646390686706
STE11 -0.45260518136455996
MLCK -0.3634337668396399
RAF 0.351148023498726
PAKA -0.3270947180554647
NDR -0.3212861158388755
CAMK2 0.28817061162843316
GSK -0.27797751789930136
ATR -0.2772497938635269
PKD 0.2570765303624886
PHK 0.223502031584862
PDK1 0.17194216479710248
PKCA 0.1490849640551047
DAPK -0.1472994458304317
PEK -0.14378477211203944
ATM -0.02975159739875959
