Kinase Score
PKCI 3.116587232660401
DYRK -2.2521896536287294
PKA 2.243351477679782
CHK1 -1.9167287341931318
PKCD 1.8707403283488933
STKR -1.8171687838719053
AKT 1.7931314148822155
GRK -1.7924735925511512
NMO -1.6789153818297406
PLK -1.6366970791062478
ERK -1.5820509026480443
JNK -1.5590361982698893
TAO 1.4657869886388648
BUD32 1.4640975927192452
MOS 1.4573734936521934
STE7 -1.4335479222784864
NDR 1.3789640206118845
BARK2 1.3175605165031288
PKCH 1.1880708015609232
PKCA 1.1786727497861842
PKG 1.1579260265348688
PAKA 1.1292156551110346
IKK -1.1259065041320062
DMPK 1.099749886047886
PEK 1.0674941485146432
RSK 1.0573291011042352
PIM 1.0548713401231913
LKB -1.0061578780094527
TLK -0.9731385506846383
HAL -0.9630973757984822
NAK -0.9517493162446602
SGK 0.9334610670012073
CDK -0.901728218682962
MST -0.8628409080632967
MSN 0.8239472738934814
CAMK1 -0.7683527868786026
MLK 0.7587789101253873
CAMK2 -0.7479602335927141
RIPK -0.7409529197523612
RAF 0.7291377880456628
CAMKK -0.6929247488897927
ATR -0.6907443633115513
BRSK -0.6881877882053197
RAD53 0.6876680765181878
ULK -0.6850350071770387
WNK -0.6842474456024733
PASK -0.6834601341353503
NIK -0.6818862547880434
CLK -0.6803133556585116
KHS -0.6803133556585116
PHK 0.6772081655527287
SLK -0.6748157331105776
MAPKAPK 0.6137567570392871
MTOR 0.6012207647718097
NUAK 0.5926007725911904
PKD -0.5863058018016021
TTK 0.5796310196044024
PKN 0.5608180350209682
PAKB 0.5480427093889301
COT -0.5325288096665171
MELK 0.5062808051146662
CK1 0.475125186960849
PDHK -0.4653723454200735
P38 -0.4589129599303929
MLCK 0.4305230283996007
VRK1 0.43029632400037204
AUR 0.4081380289490702
CK2 0.38392316791974607
IRAK 0.3488683095981887
QIK 0.3045684499483857
GSK -0.2717993626626319
ATM -0.2633049178590976
AMPK 0.21895531265949664
NEK 0.21278562001785897
DAPK -0.20614165983379076
PRKDC 0.1525308187637932
FRAY -0.11982739374996315
PDK1 0.10742342834001312
STE11 -0.10547565426554012
MARK 0.09864293606633619
