Kinase,Score,Rank,Method,Perc,Qrt,group,KinaseFamily,subfamily,hgnc_symbol
SGK1,-25.644210813526897,35,PTM-SEA,0.48717948717948717,2,AGC,SGK,SGK,SGK1
PIK3C2A,0,56,PTM-SEA,0,1,NA,NA,NA,PIK3C2A
CHEK1,-46.952614260830444,24,PTM-SEA,0.6410256410256411,3,CAMK,CAMKL,CHK1,CHEK1
AURKA,51.93939741203688,15,PTM-SEA,0.7564102564102564,4,OTHER,AUR,AUR,AURKA
RPS6KA5,3.2175925107325734,55,PTM-SEA,0.23076923076923078,1,AGC,RSK,MSK,RPS6KA5
LATS1,0,56,PTM-SEA,0,1,AGC,NDR,NDR,LATS1
CHEK2,-3.2754535432396725,54,PTM-SEA,0.24358974358974358,1,CAMK,RAD53,RAD53,CHEK2
RAF1,-54.76702058205178,10,PTM-SEA,0.8717948717948718,4,TKL,RAF,RAF,RAF1
PRKCG,0,56,PTM-SEA,0,1,AGC,PKC,ALPHA,PRKCG
PRKCB,31.055883840246462,31,PTM-SEA,0.5384615384615384,3,AGC,PKC,ALPHA,PRKCB
CDK1,-57.79129293916578,9,PTM-SEA,0.8846153846153846,4,CMGC,CDK,CDC2,CDK1
ARAF,-42.451422863441536,26,PTM-SEA,0.6025641025641025,3,TKL,RAF,RAF,ARAF
PIM1,-54.57695404934435,12,PTM-SEA,0.7948717948717948,4,CAMK,PIM,PIM,PIM1
CDK4,-100.25157205254246,3,PTM-SEA,0.9743589743589743,4,CMGC,CDK,CDK4,CDK4
BRAF,-42.451422863441536,26,PTM-SEA,0.6025641025641025,3,TKL,RAF,RAF,BRAF
PRKCA,40.77207051110397,28,PTM-SEA,0.5769230769230769,3,AGC,PKC,ALPHA,PRKCA
PRKACA,5.6866161938571915,52,PTM-SEA,0.2692307692307692,2,AGC,PKA,PKA,PRKACA
PRKACG,-77.51483717864329,7,PTM-SEA,0.9102564102564102,4,AGC,PKA,PKA,PRKACG
