Kinase,Score,Rank,Method,Perc,Qrt,group,KinaseFamily,subfamily,hgnc_symbol
SGK1,-29.94847820957947,33,PTM-SEA,0.5138888888888888,3,AGC,SGK,SGK,SGK1
PIK3C2A,0,54,PTM-SEA,0,1,NA,NA,NA,PIK3C2A
CHEK1,68.91241236646502,10,PTM-SEA,0.875,4,CAMK,CAMKL,CHK1,CHEK1
AURKA,-41.528771725834126,27,PTM-SEA,0.5972222222222222,3,OTHER,AUR,AUR,AURKA
DAPK3,0,54,PTM-SEA,0,1,CAMK,DAPK,DAPK,DAPK3
RPS6KA5,33.126291204942405,30,PTM-SEA,0.5555555555555556,3,AGC,RSK,MSK,RPS6KA5
CHEK2,81.75449120718092,5,PTM-SEA,0.9444444444444444,4,CAMK,RAD53,RAD53,CHEK2
RAF1,61.996245326471666,14,PTM-SEA,0.7916666666666666,4,TKL,RAF,RAF,RAF1
PRKCG,0,54,PTM-SEA,0,1,AGC,PKC,ALPHA,PRKCG
PRKCB,-46.56456392964344,25,PTM-SEA,0.625,3,AGC,PKC,ALPHA,PRKCB
CDK1,78.44891461283801,6,PTM-SEA,0.9305555555555556,4,CMGC,CDK,CDC2,CDK1
ARAF,48.20301396857603,22,PTM-SEA,0.6666666666666666,3,TKL,RAF,RAF,ARAF
PIM1,47.84103532380579,23,PTM-SEA,0.6527777777777778,3,CAMK,PIM,PIM,PIM1
CDK4,-0.8249562218908908,53,PTM-SEA,0.2222222222222222,1,CMGC,CDK,CDK4,CDK4
BRAF,48.20301396857603,22,PTM-SEA,0.6666666666666666,3,TKL,RAF,RAF,BRAF
PRKCA,-56.91371846372518,16,PTM-SEA,0.7638888888888888,4,AGC,PKC,ALPHA,PRKCA
PRKACA,-18.051325682594623,44,PTM-SEA,0.3611111111111111,2,AGC,PKA,PKA,PRKACA
PRKACG,20.612103553917166,40,PTM-SEA,0.4166666666666667,2,AGC,PKA,PKA,PRKACG
PRKACB,67.95084766925456,11,PTM-SEA,0.8333333333333334,4,AGC,PKA,PKA,PRKACB
RPS6KB1,39.05361756280844,28,PTM-SEA,0.5833333333333334,3,AGC,RSK,P70,RPS6KB1
CDK2,64.70307897719046,13,PTM-SEA,0.8055555555555556,4,CMGC,CDK,CDC2,CDK2
MAPK3,51.795656855619406,20,PTM-SEA,0.7083333333333334,3,CMGC,MAPK,ERK1,MAPK3
