Kinase,Score,Rank,Method,Perc,Qrt,group,KinaseFamily,subfamily,hgnc_symbol
SGK1,-20.28629795240603,38,PTM-SEA,0.36619718309859156,2,AGC,SGK,SGK,SGK1
PIK3C2A,0,49,PTM-SEA,0,1,NA,NA,NA,PIK3C2A
CHEK1,59.63383374539508,8,PTM-SEA,0.8873239436619719,4,CAMK,CAMKL,CHK1,CHEK1
AURKA,-60.906091595605425,7,PTM-SEA,0.9014084507042254,4,OTHER,AUR,AUR,AURKA
RPS6KA5,22.962982791199416,37,PTM-SEA,0.38028169014084506,2,AGC,RSK,MSK,RPS6KA5
CHEK2,63.94584239864946,4,PTM-SEA,0.9577464788732394,4,CAMK,RAD53,RAD53,CHEK2
RAF1,47.50384407433771,15,PTM-SEA,0.6901408450704225,3,TKL,RAF,RAF,RAF1
PRKCG,0,49,PTM-SEA,0,1,AGC,PKC,ALPHA,PRKCG
PRKCB,-8.31999079914458,42,PTM-SEA,0.30985915492957744,2,AGC,PKC,ALPHA,PRKCB
CDK1,3.0948649970138478,46,PTM-SEA,0.2535211267605634,2,CMGC,CDK,CDC2,CDK1
ARAF,61.264268016404415,6,PTM-SEA,0.9154929577464789,4,TKL,RAF,RAF,ARAF
PIM1,52.283743946268345,11,PTM-SEA,0.7746478873239436,4,CAMK,PIM,PIM,PIM1
CDK4,4.758880311184705,43,PTM-SEA,0.29577464788732394,2,CMGC,CDK,CDK4,CDK4
BRAF,61.264268016404415,6,PTM-SEA,0.9154929577464789,4,TKL,RAF,RAF,BRAF
PRKCA,-46.51988815023007,16,PTM-SEA,0.676056338028169,3,AGC,PKC,ALPHA,PRKCA
PRKACA,-37.38388423470773,26,PTM-SEA,0.5352112676056338,3,AGC,PKA,PKA,PRKACA
PRKACG,52.283743946268345,11,PTM-SEA,0.7746478873239436,4,AGC,PKA,PKA,PRKACG
PRKACB,52.283743946268345,11,PTM-SEA,0.7746478873239436,4,AGC,PKA,PKA,PRKACB
RPS6KB1,-26.896097524029123,31,PTM-SEA,0.4647887323943662,2,AGC,RSK,P70,RPS6KB1
CDK2,19.90941908792416,39,PTM-SEA,0.352112676056338,2,CMGC,CDK,CDC2,CDK2
MAPK3,38.702567871455074,23,PTM-SEA,0.5774647887323944,3,CMGC,MAPK,ERK1,MAPK3
MAPK1,35.49484940212293,27,PTM-SEA,0.5211267605633803,3,CMGC,MAPK,ERK1,MAPK1
AKT1,1.0219311808855105,48,PTM-SEA,0.22535211267605634,1,AGC,AKT,AKT,AKT1
AKT2,4.423243144539841,44,PTM-SEA,0.28169014084507044,2,AGC,AKT,AKT,AKT2
MAP3K8,37.807277073930216,24,PTM-SEA,0.5633802816901409,3,STE,STE-UNIQUE,STE-UNIQUE,MAP3K8
PRKCI,52.283743946268345,11,PTM-SEA,0.7746478873239436,4,AGC,PKC,IOTA,PRKCI
MAPK8,63.070692481931914,5,PTM-SEA,0.9436619718309859,4,CMGC,MAPK,JNK,MAPK8
MAPK9,0,49,PTM-SEA,0,1,CMGC,MAPK,JNK,MAPK9
CSNK1A1,0,49,PTM-SEA,0,1,CK1,CK1,CK1-A,CSNK1A1
CSNK1D,0,49,PTM-SEA,0,1,CK1,CK1,CK1-D,CSNK1D
MAPKAPK2,28.98778226525328,30,PTM-SEA,0.4788732394366197,2,CAMK,MAPKAPK,MAPKAPK,MAPKAPK2
GSK3B,0,49,PTM-SEA,0,1,CMGC,GSK,GSK,GSK3B
CDK7,51.54838709677419,13,PTM-SEA,0.7183098591549296,3,CMGC,CDK,CDK7,CDK7
CDK9,-51.54838709677419,13,PTM-SEA,0.7183098591549296,3,CMGC,CDK,CDK9,CDK9
RPS6KA3,23.83405800559821,35,PTM-SEA,0.4084507042253521,2,AGC,RSK,RSK,RPS6KA3
NEK2,0,49,PTM-SEA,0,1,OTHER,NEK,NEK2,NEK2
DAPK1,43.12561116245826,17,PTM-SEA,0.6619718309859155,3,CAMK,DAPK,DAPK,DAPK1
PRKAA2,-78.85137035320662,1,PTM-SEA,1,4,CAMK,CAMKL,AMPK,PRKAA2
