Kinase Name,Kinase Uniprot ID,Kinase Group,Kinase Family,Mean Significance Score,Mean Specificity Score,Median Final score,Max Final score,Median Kinase Statistic,Mean Kinase Statistic,SD Kinase Statitistic,Median Kinase Change,Mean peptide set size
PRKG1,Q13976,AGC,PKG,NA,2.3839637708115613,2.6989700043360187,2.6989700043360187,0.2944214069376583,0.294375025385891,0.02526034442350049,NA,31
PRKX,P51817,AGC,PKA,NA,1.8131031286615285,1.9208187539523751,2.3979400086720375,0.30944305124228894,0.30364864924263413,0.0769015051826094,NA,27
RPS6KA1,Q15418,AGC-CAMK,RSK,NA,1.6690752055172406,1.6575773191777938,2.0969100130080562,0.3017991268778444,0.30447753221220597,0.029718387600466096,NA,21
RPS6KA3,P51812,AGC-CAMK,RSK,NA,1.5193005606424752,1.585026652029182,2.221848749616356,0.2993017796235879,0.28647253792243166,0.03049462141652898,NA,21
RPS6KB1,P23443,AGC,RSK,NA,1.6658888365769642,1.585026652029182,2.6989700043360187,0.30925920895993186,0.3364874886488519,0.06866099555817869,NA,18
PRKACA,P17612,AGC,PKA,NA,1.480387524663239,1.494850021680094,2,0.21514723317696677,0.21314927093128744,0.010160499577386808,NA,47
MAP4K4,O95819,STE,STE20,NA,1.417454203817442,1.4319569513079513,1.5528419686577808,0.5786220211342015,0.5786220211342015,0,NA,3
PRKY,O43930,AGC,PKA,NA,1.2306070723379288,1.4202164033831899,1.7958800173440752,0.4018443040126937,0.36924610264015173,0.05543592269098994,NA,9
RPS6KA2,Q15349,AGC-CAMK,RSK,NA,1.2207912471530324,1.3767507096020994,1.7958800173440752,0.25411003659050874,0.2749547833008118,0.059610664436389176,NA,21
RPS6KB2,Q9UBS0,AGC,RSK,NA,1.2949937107542842,1.3767507096020994,1.9208187539523751,0.2889531967595955,0.29391278767390744,0.054629348846163085,NA,20
PRKCZ,Q05513,AGC,PKC,NA,1.3749486045173973,1.3565473235138126,1.585026652029182,0.37126118582895334,0.37335464672435403,0.004154082681501607,NA,9
PIM1,P11309,CAMK,PIM,NA,1.250146204855308,1.3010299956639813,1.744727494896694,0.19912384091169272,0.1931605936091347,0.009725615443265546,NA,54
AURKB,Q96GD4,CAMK,AUR,NA,1.0993677778939321,1.2365720064370627,1.3767507096020994,0.473674747218113,0.4316771740863179,0.08333635063123335,NA,4
AKT2,P31751,AGC,AKT,NA,1.2102491664337696,1.2218487496163564,1.5528419686577808,0.25182113199640255,0.2494280332540719,0.02544421543080126,NA,25
SGK3,Q96BR1,AGC,SGK,NA,1.1394902666016948,1.2218487496163564,1.4436974992327127,0.2933239409761721,0.29748509841373866,0.06183978790778602,NA,15
PRKCG,P05129,AGC,PKC,NA,1.1649324469449884,1.207608310501746,1.494850021680094,0.30625574920824145,0.3048216285615249,0.02707616946338273,NA,14
PRKCH,P24723,AGC,PKC,NA,1.1156284199503916,1.0861861476162833,1.5228787452803376,0.3015233232963289,0.29442698105419696,0.022151701239357606,NA,13
SGK2,Q9HBY8,AGC,SGK,NA,1.107104976633232,1.0177287669604316,1.744727494896694,0.28468141126649,0.2973075768323956,0.049766561641755455,NA,14
MTOR,P42345,Atypical,PIKK,NA,1.1062882165199763,0.9913998282380825,1.4436974992327127,0.3896732676378704,0.37889864552288244,0.04867742018696554,NA,6
PRKCA,P17252,AGC,PKC,NA,0.9044426260114933,0.9913998282380825,1.3010299956639813,0.23288765707245915,0.22229579458307291,0.02596594493482024,NA,24
AKT1,P31749,AGC,AKT,NA,1.0025362572823713,0.9430951486635274,1.744727494896694,0.22506589726000806,0.23080008025765072,0.018347828828117106,NA,25
PRKCI,P41743,AGC,PKC,NA,0.9652708878951849,0.8927900303521317,1.4685210829577449,0.2524147230512475,0.26020085367901447,0.01842626155757796,NA,16
GSK3B,P49841,CMGC,GSK,NA,0.8167676998073452,0.8181564120552275,0.9136401693252518,0.31620334937172373,0.31486400340098525,0.0040180379122154814,NA,6
GSK3A,P49840,CMGC,GSK,NA,0.7897749275228757,0.812809150974559,0.8664610916297825,0.347097182562761,0.3458731519172529,0.003462081479275755,NA,4
PIM2,Q9P1W9,CAMK,PIM,NA,0.8671710008230721,0.7958800173440752,1.3565473235138126,0.2006302561691245,0.2003398199902967,0.010265339504697315,NA,33
AKT3,Q9Y243,AGC,AKT,NA,0.7203283962500114,0.7746907182741372,1.3979400086720375,0.309939154508595,0.2461376706313099,0.11612741539772728,NA,7
PRKG2,Q13237,AGC,PKG,NA,0.8867251738562102,0.7495799976911061,1.494850021680094,0.19863563545372614,0.21946026773133306,0.038338139642220395,NA,28
STK38L,Q9Y2H1,AGC,NDR,NA,0.5742781120870135,0.7351821769904635,0.7495799976911061,0.255800893759542,0.2188792350687015,0.06395018875225278,NA,8
CDK10,Q15131,CMGC,CDK,NA,0.6240248542918165,0.707743928643524,0.7798919119599449,0.30411180529208603,0.2918108221118208,0.04070032986436321,NA,4
PRKCB,P05771,AGC,PKC,NA,0.6986769955618024,0.707743928643524,0.9507819773298184,0.21377309518443205,0.20733160899454223,0.01277882686778736,NA,22
PRKCD,Q05655,AGC,PKC,NA,0.7455410896442741,0.707743928643524,0.9665762445130504,0.20700368762948454,0.21960949886525047,0.02522151862002417,NA,21
PLK3,Q9H4B4,CAMK,PLK,NA,0.8238004502683066,0.6989700043360187,1.2218487496163564,0.3152679363844193,0.34310733480076105,0.03674881791334,NA,5
PRKCE,Q02156,AGC,PKC,NA,0.6853079369308502,0.6819366650372385,0.9136401693252518,0.21688739865032122,0.21823170621273758,0.031489707864535796,NA,19
PRKACB,P22694,AGC,PKA,NA,0.9516214952021494,0.6777807052660807,2.0969100130080562,0.2151889140874289,0.20118861146425465,0.0828705978541545,NA,21
RPS6KA5,O75582,AGC-CAMK,RSK,NA,0.7496035762267799,0.6695862266508091,1.0861861476162833,0.1892344609186533,0.18645975867117948,0.015985613567243807,NA,40
SGK1,O00141,AGC,SGK,NA,0.6534364553857668,0.6655462488490691,0.769551078621726,0.21337328008826922,0.20931534615022107,0.021651437304725574,NA,18
AURKA,O14965,CAMK,AUR,NA,0.6681649168742269,0.6615435063953952,0.712198270069774,0.3086807498943467,0.3086807498943467,0,NA,4
DAPK2,Q9UIK4,CAMK,DAPK,NA,0.7091228867105404,0.6422155840696093,1.0362121726544447,0.27791388222016583,0.31758204568055753,0.07345116610538745,NA,4
MAPKAPK3,Q16644,CAMK,MAPKAPK,NA,0.45046944782672305,0.6420651529995461,0.8124792791635369,0.1829265426824127,0.14294655846815965,0.05736891409183693,NA,29
RAF1,P04049,TKL,RAF,NA,0.6334672589704683,0.6270879970298935,0.7351821769904635,0.25307195540249106,0.2553831292369875,0.006933521503489378,NA,7
IKBKE,Q14164,OTHER,IKK,NA,0.6802852454421028,0.619788758288394,0.8601209135987634,0.27655166108507406,0.2686137339169078,0.019106001510965042,NA,8
ROCK1,Q13464,AGC,DMPK,NA,0.5301115171468685,0.59516628338006194,0.769551078621726,0.28419243598230187,0.2711944691661674,0.09294265205390895,NA,4
NPR2,P20594,RGC,RGC,NA,0.668934469522588,0.5783960731301689,0.8728952016351923,0.30568460447863705,0.3021042566066419,0.02736826912776732,NA,5
DAPK1,P53355,CAMK,DAPK,NA,0.5536188826920916,0.5536188826920916,0.5985994592184559,0.31443274611406197,0.31443274611406197,0,NA,3
PSKH1,P11801,CAMK,PSK,NA,0.5861645270566401,0.5346171485515817,0.7958800173440752,0.23992544648972497,0.291930179775146,0.0710192791346121,NA,4
NEK8,Q86SG6,NEK,NEK,NA,0.5090342401409593,0.5132513456339683,0.6090648928966209,0.276755240618689,0.276755240618689,0.044753326273007175,NA,4
PRKCQ,Q04759,AGC,PKC,NA,0.5634992618396938,0.4975728800155673,0.7258421507363202,0.1916683595089946,0.18863487570756585,0.016064168445095846,NA,21
RPS6KA6,Q9UK32,AGC-CAMK,RSK,NA,0.5165205336273525,0.46989290875159356,0.8664610916297825,0.1824479668644194,0.18536689760836422,0.02561444712678832,NA,15
RPS6KL1,Q9Y6S9,OTHER,RSKL,NA,0.46875378893700537,0.4698173082770104,0.5086383061657274,0.26888572497984803,0.26888572497984803,0,NA,3
PRKAB1,Q9Y478,NA,NA,NA,0.4474262961331574,0.4509967379742122,0.46852108295774486,0.2182300448548391,0.2182300448548391,0,NA,5
CSNK2A1,P68400,CMGC,CK2,NA,0.4407040587560156,0.43651891460558934,0.5199930570428494,0.2686568470239041,0.2686568470239041,0,NA,3
CDKL2,Q92772,CMGC,CDKL,NA,0.3783903069474338,0.4271346075952207,0.431798275933005,0.25205759396491584,0.22721234643486932,0.06085817898175807,NA,3
PKN2,Q16513,AGC,PKN,NA,0.42481215507233894,0.42481215507233894,0.42481215507233894,-0.25706120522409676,-0.25706120522409676,NA,NA,3
ROCK2,O75116,AGC,DMPK,NA,0.4223681488854465,0.4110298464956958,0.8794260687941501,0.2001580385826578,0.20041371518468976,0.08713966619968168,NA,4
PDPK1,O15530,AGC,PKB,NA,0.3890685218878959,0.39147396642280585,0.4294570601181025,-0.23353919617612715,-0.23353919617612715,0,NA,3
NUAK1,O60285,CAMK,CAMKL,NA,0.393707033055435,0.38723681265095344,0.431798275933005,0.22328270844623366,0.22328270844623366,0,NA,4
CDKL1,Q00532,CMGC,CDKL,NA,0.4292185833016279,0.368556230986828,0.744727494896694,0.18561916689485733,0.20719702779961133,0.08272809468950172,NA,6
CAMK4,Q16566,CAMK,CAMK1,NA,0.369095868311329,0.3565473235138126,0.5718652059712112,0.17162289391585553,0.1656558546082096,0.036714912103535266,NA,9
CSNK1D,P48730,CK1,CK1,NA,0.35077433403348945,0.35077433403348945,0.36051351073141397,0.21955608002868163,0.21955608002868163,0,NA,3
IKBKB,O14920,OTHER,IKK,NA,0.2772838862288788,0.34294414714289606,0.36051351073141397,0.2093132604385879,0.16822168625457262,0.09188355317793356,NA,3
CSNK1E,P49674,CK1,CK1,NA,0.341035157335565,0.341035157335565,0.341035157335565,0.21955608002868163,0.21955608002868163,NA,NA,3
NPR1,P16066,RGC,RGC,NA,0.34810028120023073,0.341035157335565,0.3893398369101201,0.15583598969660287,0.15338959899825255,0.010055439132275872,NA,19
RPS6KA4,O75676,AGC-CAMK,RSK,NA,0.3393375156256462,0.3393375156256462,0.3526170298853802,0.18920299294650056,0.18920299294650056,0,NA,4
PRKAA1,Q13131,CAMK,CAMKL,NA,0.3506250133581497,0.3279021420642826,0.44855000202712486,0.14786114835594275,0.16112179433423876,0.0211633419483506,NA,9
MAPK9,P45984,CMGC,MAPK,NA,0.3380312880849158,0.3187587626244128,0.494850021680094,0.15123516067455858,0.15185912040675748,0.023286122133320777,NA,16
CAMK2D,Q13557,CAMK,CAMK2,NA,0.26137482944214585,0.2975694635544747,0.48678239993206096,0.16551078495949767,0.14339675613452593,0.07028297216862046,NA,6
TBK1,Q9UHD2,OTHER,IKK,NA,0.3080462378139504,0.28735029837278864,0.48678239993206096,0.17382276793570495,0.17638671201708406,0.058801915208981044,NA,4
ATR,Q13535,Atypical,PIKK,NA,0.2465239999570365,0.2740883677049518,0.30627305107635305,0.14137132183742723,0.1253730583592253,0.047994790434605784,NA,7
CHEK2,O96017,CAMK,RAD53,NA,0.3131635343148064,0.2692177243336108,0.6861327796308466,0.1379014860559183,0.1298527046983295,0.06537230916037087,NA,16
TEX14,Q8IWB6,OTHER,NKF5,NA,0.2543295329743614,0.25181197299379954,0.28232949699773785,-0.14742711639507733,-0.15760631883955661,0.013938446990632581,NA,4
CDK7,P50613,CMGC,CDK,NA,0.2587692981910845,0.24872089601665776,0.42712839779951983,-0.1276871386894383,-0.13003400902272194,0.04751985675259107,NA,11
CDK4,P11802,CMGC,CDK,NA,0.23047995288581055,0.2410881076020265,0.2907300390241692,-0.1372674299235849,-0.1282512120825786,0.027048653523018978,NA,6
COQ8A,Q8NI60,Atypical,ABC1,NA,0.31431178611095034,0.23807216157947098,0.7594507517174003,0.11323462063199348,0.1469372496006083,0.09357055991854521,NA,9
CDK13,Q14004,CMGC,CDK,NA,0.24713672745323711,0.22384601027589252,0.34294414714289606,-0.13484748454543594,-0.1516001900622096,0.03708236097647945,NA,4
MAP3K8,P41279,STE,STE-Unique,NA,0.22270787472456968,0.2218487496163564,0.24872089601665776,-0.1348283306671404,-0.1348283306671404,0,NA,4
CAMK2G,Q13555,CAMK,CAMK2,NA,0.24235353253613653,0.2118523656145056,0.3526170298853802,0.1127467449026689,0.13571184244341972,0.035957618301756866,NA,6
CSNK1A1,P48729,CK1,CK1,NA,0.17044907119212124,0.20481541031757602,0.30451832350980257,0.10802981854383553,0.07723746217362698,0.07226620747694193,NA,9
PKN1,Q16512,AGC,PKN,NA,0.1754558771756826,0.1979107421182673,0.22475374025976358,0.11672944433802572,0.10112749392285644,0.03272243874221658,NA,7
MAPK13,O15264,CMGC,MAPK,NA,0.19957101595666477,0.1857524042680798,0.3448615651886179,0.10476323726223814,0.10739081911124676,0.03018517844723125,NA,14
PRKDC,P78527,Atypical,PIKK,NA,0.18074001268956608,0.1817741063860445,0.19928292171761497,0.12070058470341405,0.12070058470341405,0,NA,4
CDK19,Q9BWU1,CMGC,CDK,NA,0.17216918315763982,0.17005330405836405,0.19517932127883766,-0.1120430867336486,-0.1120430867336486,0,NA,4
CAMK2B,Q13554,CAMK,CAMK2,NA,0.1440076950878853,0.16115090926274472,0.1857524042680798,0.1137428402110456,0.10093559711947045,0.03033035578734449,NA,5
CAMK2A,Q9UQM7,CAMK,CAMK2,NA,0.19319973948909852,0.15998643176258365,0.4156687756324692,0.08518816195802784,0.10241508993336329,0.08834202062053152,NA,5
MAPKAPK2,P49137,CAMK,MAPKAPK,NA,0.2406825467756485,0.15739076038943792,0.5559552040819237,0.10313755276112734,0.11508343682677932,0.04748828990969009,NA,25
CDK9,P50750,CMGC,CDK,NA,0.16687556692819586,0.1549019599857432,0.21467016498923297,-0.0851305604446149,-0.09698606759929806,0.017783260732024766,NA,7
DAPK3,O43293,CAMK,DAPK,NA,0.15119529894819625,0.15119529894819625,0.15119529894819625,0.11399582243688429,0.11399582243688429,NA,NA,3
MYLK3,Q32MK0,CAMK,MLCK,NA,0.13366848363858364,0.1445015425418889,0.15119529894819625,0.09008122119532513,0.08518686037261415,0.011988686632710379,NA,4
MAPK10,P53779,CMGC,MAPK,NA,0.1921761028850502,0.1366771398795441,0.42481215507233894,0.09201330128227783,0.10959380380342688,0.03162388228932866,NA,21
DYRK1A,Q13627,CMGC,DYRK,NA,0.11533316809539819,0.13260008520557653,0.15366288787019475,0.09785518251090893,0.08048913764726988,0.02690336101854595,NA,3
PAK1,Q13153,STE,STE20,NA,0.13220260807034823,0.13194363817695845,0.15119529894819625,0.07983774475547849,0.07983774475547849,0,NA,6
MAPK8,P45983,CMGC,MAPK,NA,0.16026122119023126,0.12609840213553863,0.41341269532824504,0.09201330128227783,0.10149424603532747,0.024133486923321693,NA,22
MAPK12,P53778,CMGC,MAPK,NA,0.10551800261205693,0.12262865413022594,0.21896306137886817,-0.034760866868560614,-0.023487888673421345,0.06946149120258625,NA,10
RPS6KC1,Q96S38,OTHER,RSKL,NA,0.11537787681088506,0.12090753092471729,0.12609840213553863,-0.0853634493528368,-0.0853634493528368,0,NA,3
CDK18,Q07002,CMGC,CDK,NA,0.11238269966426384,0.11238269966426384,0.11238269966426384,-0.08457484627902516,-0.08457484627902516,NA,NA,3
CDK3,Q00526,CMGC,CDK,NA,0.12571294805984862,0.11125903931710739,0.25336580106242124,-0.06342215049042627,-0.06482473184082257,0.06462645363283999,NA,9
MAPK3,P27361,CMGC,MAPK,NA,0.17428975699132418,0.10790539730951958,0.3391345219961308,0.07794761776699596,0.09878449881040632,0.0323151298972311,NA,18
MAP3K14,Q99558,STE,STE-Unique,NA,0.18151393349112782,0.10568393731556154,0.4814860601221125,0.076427239222006,0.1092435444048703,0.07337948915926322,NA,3
MAK,P20794,CMGC,RCK,NA,0.10296520800918373,0.10296520800918373,0.10902040301031106,0.08090448376728492,0.08090448376728492,0,NA,3
CDK11A,Q9UQ88,CMGC,NA,NA,0.09388488888658675,0.09799710864927055,0.11918640771920865,0.06588304597213365,0.06509414903734827,0.013790765905143023,NA,4
MAPK1,P28482,CMGC,MAPK,NA,0.11105797376785477,0.07987667370927608,0.2062096153091813,0.05532468967337731,0.06917897137313547,0.02723807293302044,NA,15
CDK15,Q96Q40,CMGC,CDK,NA,0.08098072208416686,0.07572071393811836,0.1180450286603995,0.05540406136256074,0.06125805751084761,0.011616163488222793,NA,3
CDK2,P24941,CMGC,CDK,NA,0.06951970876422507,0.07365755337434496,0.10568393731556154,0.045749883557404045,0.04302488831318099,0.028505325704616096,NA,13
