Kinase,Score,Rank,Method,Perc,Qrt,group,KinaseFamily,subfamily,hgnc_symbol
SGK1,-24.548500144316073,42,PTM-SEA,0.4230769230769231,2,AGC,SGK,SGK,SGK1
PIK3C2A,0,56,PTM-SEA,0,1,NA,NA,NA,PIK3C2A
CHEK1,-33.189548550608855,36,PTM-SEA,0.5,3,CAMK,CAMKL,CHK1,CHEK1
AURKA,91.7195964273601,6,PTM-SEA,0.9358974358974359,4,OTHER,AUR,AUR,AURKA
RPS6KA5,-90.56399913708407,9,PTM-SEA,0.8974358974358975,4,AGC,RSK,MSK,RPS6KA5
LATS1,0,56,PTM-SEA,0,1,AGC,NDR,NDR,LATS1
CHEK2,-21.425818532595358,43,PTM-SEA,0.41025641025641024,2,CAMK,RAD53,RAD53,CHEK2
RAF1,-51.68058977118801,26,PTM-SEA,0.6794871794871795,3,TKL,RAF,RAF,RAF1
PRKCG,0,56,PTM-SEA,0,1,AGC,PKC,ALPHA,PRKCG
PRKCB,-48.411567964488086,28,PTM-SEA,0.6538461538461539,3,AGC,PKC,ALPHA,PRKCB
CDK1,16.896178985878162,46,PTM-SEA,0.358974358974359,2,CMGC,CDK,CDC2,CDK1
ARAF,-5.283285696633713,53,PTM-SEA,0.2564102564102564,2,TKL,RAF,RAF,ARAF
PIM1,-39.981069332691185,30,PTM-SEA,0.5769230769230769,3,CAMK,PIM,PIM,PIM1
CDK4,-65.52727382396304,17,PTM-SEA,0.7948717948717948,4,CMGC,CDK,CDK4,CDK4
BRAF,-5.283285696633713,53,PTM-SEA,0.2564102564102564,2,TKL,RAF,RAF,BRAF
PRKCA,10.859532834680468,49,PTM-SEA,0.32051282051282054,2,AGC,PKC,ALPHA,PRKCA
PRKACA,4.7499548621721495,55,PTM-SEA,0.23076923076923078,1,AGC,PKA,PKA,PRKACA
PRKACG,-33.40186185354804,35,PTM-SEA,0.5128205128205128,3,AGC,PKA,PKA,PRKACG
PRKACB,-39.981069332691185,30,PTM-SEA,0.5769230769230769,3,AGC,PKA,PKA,PRKACB
RPS6KB1,37.8404075817198,34,PTM-SEA,0.5256410256410257,3,AGC,RSK,P70,RPS6KB1
CDK2,16.484512098068365,47,PTM-SEA,0.34615384615384615,2,CMGC,CDK,CDC2,CDK2
MAPK3,-73.49153414067588,15,PTM-SEA,0.8205128205128205,4,CMGC,MAPK,ERK1,MAPK3
MAPK1,-64.92457614442009,18,PTM-SEA,0.782051282051282,4,CMGC,MAPK,ERK1,MAPK1
AKT1,12.36322414422864,48,PTM-SEA,0.3333333333333333,2,AGC,AKT,AKT,AKT1
AKT2,32.007800008221395,38,PTM-SEA,0.47435897435897434,2,AGC,AKT,AKT,AKT2
MAP3K8,-95.61298147291961,5,PTM-SEA,0.9487179487179487,4,STE,STE-UNIQUE,STE-UNIQUE,MAP3K8
PRKCI,-39.981069332691185,30,PTM-SEA,0.5769230769230769,3,AGC,PKC,IOTA,PRKCI
MTOR,0,56,PTM-SEA,0,1,ATYPICAL,PIKK,FRAP,MTOR
MAPK8,-85.41311141399989,11,PTM-SEA,0.8717948717948718,4,CMGC,MAPK,JNK,MAPK8
MAPK9,-54.007805609840396,24,PTM-SEA,0.7051282051282052,3,CMGC,MAPK,JNK,MAPK9
CSNK1A1,0,56,PTM-SEA,0,1,CK1,CK1,CK1-A,CSNK1A1
CSNK1D,0,56,PTM-SEA,0,1,CK1,CK1,CK1-D,CSNK1D
MAPKAPK2,25.167492372637422,41,PTM-SEA,0.4358974358974359,2,CAMK,MAPKAPK,MAPKAPK,MAPKAPK2
GSK3B,-91.08616752028455,8,PTM-SEA,0.9102564102564102,4,CMGC,GSK,GSK,GSK3B
CDK7,110.37250996015936,2,PTM-SEA,0.9871794871794872,4,CMGC,CDK,CDK7,CDK7
CDK9,-17.6394422310757,45,PTM-SEA,0.3717948717948718,2,CMGC,CDK,CDK9,CDK9
RPS6KA3,-38.00184555074721,33,PTM-SEA,0.5384615384615384,3,AGC,RSK,RSK,RPS6KA3
NEK2,0,56,PTM-SEA,0,1,OTHER,NEK,NEK2,NEK2
DAPK1,57.01174636540191,22,PTM-SEA,0.7307692307692307,3,CAMK,DAPK,DAPK,DAPK1
MAPK10,-98.27689243027888,4,PTM-SEA,0.9615384615384616,4,CMGC,MAPK,JNK,MAPK10
PRKAA2,78.70405241196366,12,PTM-SEA,0.8589743589743589,4,CAMK,CAMKL,AMPK,PRKAA2
SIK1,-99.28486055776892,3,PTM-SEA,0.9743589743589743,4,CAMK,CAMKL,QIK,SIK1
CSNK2A1,86.90009024109136,10,PTM-SEA,0.8846153846153846,4,CMGC,CK2,CK2,CSNK2A1
PRKDC,29.79197025357206,39,PTM-SEA,0.46153846153846156,2,ATYPICAL,PIKK,DNAPK,PRKDC
ATM,32.986725920325156,37,PTM-SEA,0.48717948717948717,2,ATYPICAL,PIKK,ATM,ATM
AURKB,29.33425447634699,40,PTM-SEA,0.44871794871794873,2,OTHER,AUR,AUR,AURKB
CDK3,0,56,PTM-SEA,0,1,CMGC,CDK,CDC2,CDK3
CDK6,-17.6394422310757,45,PTM-SEA,0.3717948717948718,2,CMGC,CDK,CDK4,CDK6
CDK5,-76.53169428853424,13,PTM-SEA,0.8461538461538461,4,CMGC,CDK,CDK5,CDK5
PRKCE,-39.5259522355985,31,PTM-SEA,0.5641025641025641,3,AGC,PKC,ETA,PRKCE
PRKCQ,-116.52717744220745,1,PTM-SEA,1,4,AGC,PKC,DELTA,PRKCQ
PRKCZ,-8.298366272057805,50,PTM-SEA,0.3076923076923077,2,AGC,PKC,IOTA,PRKCZ
PRKCD,18.248119174629426,44,PTM-SEA,0.3974358974358974,2,AGC,PKC,DELTA,PRKCD
PRKAA1,73.89027396592915,14,PTM-SEA,0.8333333333333334,4,CAMK,CAMKL,AMPK,PRKAA1
PAK1,-59.90036334548555,20,PTM-SEA,0.7564102564102564,4,STE,STE20,PAKA,PAK1
PAK2,68.03784860557768,16,PTM-SEA,0.8076923076923077,4,STE,STE20,PAKA,PAK2
PRKG2,-48.617445305775185,27,PTM-SEA,0.6666666666666666,3,AGC,PKG,PKG,PRKG2
ROCK1,-91.13405550979334,7,PTM-SEA,0.9230769230769231,4,AGC,DMPK,ROCK,ROCK1
ATR,-5.657462306710681,52,PTM-SEA,0.28205128205128205,2,ATYPICAL,PIKK,ATR,ATR
CAMK2G,0,56,PTM-SEA,0,1,CAMK,CAMK2,CAMK2,CAMK2G
DYRK1A,-51.90022321268801,25,PTM-SEA,0.6923076923076923,3,CMGC,DYRK,DYRK1,DYRK1A
PRKG1,56.37913062066619,23,PTM-SEA,0.717948717948718,3,AGC,PKG,PKG,PRKG1
PRKD1,-38.589344908367515,32,PTM-SEA,0.5512820512820513,3,CAMK,PKD,PKD,PRKD1
STK38,0,56,PTM-SEA,0,1,AGC,NDR,NDR,STK38
RPS6KA2,6.554391981282121,51,PTM-SEA,0.2948717948717949,2,AGC,RSK,RSK,RPS6KA2
RPS6KA1,41.01438594398782,29,PTM-SEA,0.6410256410256411,3,AGC,RSK,RSK,RPS6KA1
PKN1,-61.29161471694012,19,PTM-SEA,0.7692307692307693,4,AGC,PKN,PKN,PKN1
MAPK14,-59.733241103997166,21,PTM-SEA,0.7435897435897436,3,CMGC,MAPK,P38,MAPK14
PIM3,-39.981069332691185,30,PTM-SEA,0.5769230769230769,3,CAMK,PIM,PIM,PIM3
BRSK2,0,56,PTM-SEA,0,1,CAMK,CAMKL,BRSK,BRSK2
BRSK1,0,56,PTM-SEA,0,1,CAMK,CAMKL,BRSK,BRSK1
DYRK2,0,56,PTM-SEA,0,1,CMGC,DYRK,DYRK2,DYRK2
PASK,0,56,PTM-SEA,0,1,CAMK,CAMKL,PASK,PASK
VRK1,0,56,PTM-SEA,0,1,CK1,VRK,VRK,VRK1
PLK3,0,56,PTM-SEA,0,1,OTHER,PLK,PLK2,PLK3
NEK6,0,56,PTM-SEA,0,1,OTHER,NEK,NEK6,NEK6
LATS2,0,56,PTM-SEA,0,1,AGC,NDR,NDR,LATS2
PIM2,-39.981069332691185,30,PTM-SEA,0.5769230769230769,3,CAMK,PIM,PIM,PIM2
AKT3,-5.232473215959743,54,PTM-SEA,0.24358974358974358,1,AGC,AKT,AKT,AKT3
AAK1,306,279,KEA3,0.08,1,OTHER,NAK,BIKE,AAK1
ABL1,36,20,KEA3,0.9428571428571428,4,TK,ABL,ABL,ABL1
ABL2,178.66666666666666,179,KEA3,0.4057142857142857,2,TK,ABL,ABL,ABL2
ACVR1,81.5,71,KEA3,0.7685714285714286,4,TKL,STKR,TYPE1,ACVR1
ACVR1B,160,162,KEA3,0.46285714285714286,2,TKL,STKR,TYPE1,ACVR1B
ACVR2B,212,213,KEA3,0.2857142857142857,2,TKL,STKR,TYPE2,ACVR2B
AKT1,27,14,KEA3,0.9628571428571429,4,AGC,AKT,AKT,AKT1
AKT2,26.666666666666668,13,KEA3,0.9657142857142857,4,AGC,AKT,AKT,AKT2
AKT3,147,145,KEA3,0.5257142857142857,3,AGC,AKT,AKT,AKT3
ALK,95.5,87,KEA3,0.7171428571428572,3,TK,ALK,ALK,ALK
ARAF,119,116,KEA3,0.62,3,TKL,RAF,RAF,ARAF
ATM,101.66666666666667,92,KEA3,0.7,3,ATYPICAL,PIKK,ATM,ATM
ATR,54.666666666666664,38,KEA3,0.8885714285714286,4,ATYPICAL,PIKK,ATR,ATR
AURKA,25.333333333333332,12,KEA3,0.9685714285714285,4,OTHER,AUR,AUR,AURKA
AURKB,49,32,KEA3,0.9057142857142857,4,OTHER,AUR,AUR,AURKB
AURKC,185,190,KEA3,0.3657142857142857,2,OTHER,AUR,AUR,AURKC
AXL,182.5,186,KEA3,0.38,2,TK,AXL,AXL,AXL
BLK,260,251,KEA3,0.16,1,TK,SRC,SRCB,BLK
BMP2K,327,297,KEA3,0.02857142857142857,1,OTHER,NAK,BIKE,BMP2K
BMPR1A,175,174,KEA3,0.4228571428571429,2,TKL,STKR,TYPE1,BMPR1A
BMPR1B,122,118,KEA3,0.6142857142857143,3,TKL,STKR,TYPE1,BMPR1B
BMPR2,231.5,227,KEA3,0.23714285714285716,1,TKL,STKR,TYPE2,BMPR2
BMX,128.66666666666666,128,KEA3,0.5857142857142857,3,TK,TEC,TEC,BMX
BRAF,145.5,143,KEA3,0.5314285714285715,3,TKL,RAF,RAF,BRAF
BRSK1,226,223,KEA3,0.2542857142857143,2,CAMK,CAMKL,BRSK,BRSK1
BRSK2,244,238,KEA3,0.2,1,CAMK,CAMKL,BRSK,BRSK2
BTK,70.33333333333333,60,KEA3,0.8057142857142857,4,TK,TEC,TEC,BTK
BUB1,181.5,184,KEA3,0.38571428571428573,2,OTHER,BUB,BUB,BUB1
CAMK1,171.66666666666666,172,KEA3,0.43142857142857144,2,CAMK,CAMK1,CAMK1,CAMK1
CAMK1D,253.5,245,KEA3,0.17714285714285713,1,CAMK,CAMK1,CAMK1,CAMK1D
CAMK2A,63.333333333333336,50,KEA3,0.8428571428571429,4,CAMK,CAMK2,CAMK2,CAMK2A
CAMK2B,129.5,130,KEA3,0.5742857142857143,3,CAMK,CAMK2,CAMK2,CAMK2B
CAMK2D,93.66666666666667,84,KEA3,0.7257142857142858,3,CAMK,CAMK2,CAMK2,CAMK2D
CAMK2G,5,1,KEA3,1,4,CAMK,CAMK2,CAMK2,CAMK2G
CAMK4,111.66666666666667,108,KEA3,0.6485714285714286,3,CAMK,CAMK1,CAMK1,CAMK4
CAMKK1,104.66666666666667,98,KEA3,0.6828571428571428,3,OTHER,CAMKK,META,CAMKK1
