Kinase,Score,Rank,Method,Perc,Qrt,group,KinaseFamily,subfamily,hgnc_symbol
SGK1,-3.385836375958103,48,PTM-SEA,0.2571428571428571,2,AGC,SGK,SGK,SGK1
PIK3C2A,0,51,PTM-SEA,0,1,NA,NA,NA,PIK3C2A
CHEK1,-4.500629622143977,45,PTM-SEA,0.3,2,CAMK,CAMKL,CHK1,CHEK1
AURKA,73.05869435776742,3,PTM-SEA,0.9714285714285714,4,OTHER,AUR,AUR,AURKA
DAPK3,0,51,PTM-SEA,0,1,CAMK,DAPK,DAPK,DAPK3
RPS6KA5,-43.32746040807442,16,PTM-SEA,0.7714285714285715,4,AGC,RSK,MSK,RPS6KA5
CHEK2,-60.935090214604415,7,PTM-SEA,0.9142857142857143,4,CAMK,RAD53,RAD53,CHEK2
RAF1,-1.3574208342197802,50,PTM-SEA,0.22857142857142856,1,TKL,RAF,RAF,RAF1
PRKCG,0,51,PTM-SEA,0,1,AGC,PKC,ALPHA,PRKCG
PRKCB,-28.04414969087191,25,PTM-SEA,0.6428571428571429,3,AGC,PKC,ALPHA,PRKCB
CDK1,-72.76489612693585,4,PTM-SEA,0.9571428571428572,4,CMGC,CDK,CDC2,CDK1
ARAF,48.60945896041122,12,PTM-SEA,0.8285714285714286,4,TKL,RAF,RAF,ARAF
PIM1,32.22528354239686,23,PTM-SEA,0.6714285714285714,3,CAMK,PIM,PIM,PIM1
CDK4,-43.277658467340274,17,PTM-SEA,0.7571428571428571,4,CMGC,CDK,CDK4,CDK4
BRAF,48.60945896041122,12,PTM-SEA,0.8285714285714286,4,TKL,RAF,RAF,BRAF
PRKCA,26.614530151333042,27,PTM-SEA,0.6142857142857143,3,AGC,PKC,ALPHA,PRKCA
PRKACA,-6.5155103442454605,41,PTM-SEA,0.37142857142857144,2,AGC,PKA,PKA,PRKACA
PRKACG,7.678823831245627,40,PTM-SEA,0.38571428571428573,2,AGC,PKA,PKA,PRKACG
PRKACB,7.678823831245627,40,PTM-SEA,0.38571428571428573,2,AGC,PKA,PKA,PRKACB
RPS6KB1,-39.454224308182205,20,PTM-SEA,0.7142857142857143,3,AGC,RSK,P70,RPS6KB1
CDK2,-72.5502628072818,5,PTM-SEA,0.9428571428571428,4,CMGC,CDK,CDC2,CDK2
MAPK3,-42.872769833065625,18,PTM-SEA,0.7428571428571429,3,CMGC,MAPK,ERK1,MAPK3
MAPK1,-46.368045091377816,14,PTM-SEA,0.8,4,CMGC,MAPK,ERK1,MAPK1
AKT1,-3.6209218877595575,46,PTM-SEA,0.2857142857142857,2,AGC,AKT,AKT,AKT1
AKT2,63.3999980929986,6,PTM-SEA,0.9285714285714286,4,AGC,AKT,AKT,AKT2
MAP3K8,35.781876666692895,21,PTM-SEA,0.7,3,STE,STE-UNIQUE,STE-UNIQUE,MAP3K8
PRKCI,7.678823831245627,40,PTM-SEA,0.38571428571428573,2,AGC,PKC,IOTA,PRKCI
MTOR,0,51,PTM-SEA,0,1,ATYPICAL,PIKK,FRAP,MTOR
MAPK8,-50.928739261723315,10,PTM-SEA,0.8714285714285714,4,CMGC,MAPK,JNK,MAPK8
MAPK9,0,51,PTM-SEA,0,1,CMGC,MAPK,JNK,MAPK9
CSNK1A1,0,51,PTM-SEA,0,1,CK1,CK1,CK1-A,CSNK1A1
CSNK1D,0,51,PTM-SEA,0,1,CK1,CK1,CK1-D,CSNK1D
MAPKAPK2,17.72201453551566,33,PTM-SEA,0.5285714285714286,3,CAMK,MAPKAPK,MAPKAPK,MAPKAPK2
GSK3B,0,51,PTM-SEA,0,1,CMGC,GSK,GSK,GSK3B
CDK7,-93.45854922279794,1,PTM-SEA,1,4,CMGC,CDK,CDK7,CDK7
CDK9,-4.546632124352328,44,PTM-SEA,0.3142857142857143,2,CMGC,CDK,CDK9,CDK9
RPS6KA3,-13.203988705790687,35,PTM-SEA,0.5,3,AGC,RSK,RSK,RPS6KA3
NEK2,0,51,PTM-SEA,0,1,OTHER,NEK,NEK2,NEK2
DAPK1,24.324251392262912,30,PTM-SEA,0.5714285714285714,3,CAMK,DAPK,DAPK,DAPK1
PRKAA2,46.44521210712922,13,PTM-SEA,0.8142857142857143,4,CAMK,CAMKL,AMPK,PRKAA2
CSNK2A1,60.6253192307901,8,PTM-SEA,0.9,4,CMGC,CK2,CK2,CSNK2A1
PRKDC,-45.903282479463186,15,PTM-SEA,0.7857142857142857,4,ATYPICAL,PIKK,DNAPK,PRKDC
ATM,-27.456816915749577,26,PTM-SEA,0.6285714285714286,3,ATYPICAL,PIKK,ATM,ATM
AURKB,78.35389449966178,2,PTM-SEA,0.9857142857142858,4,OTHER,AUR,AUR,AURKB
CDK3,0,51,PTM-SEA,0,1,CMGC,CDK,CDC2,CDK3
CDK6,-4.546632124352328,44,PTM-SEA,0.3142857142857143,2,CMGC,CDK,CDK4,CDK6
CDK5,-30.857281307602847,24,PTM-SEA,0.6571428571428571,3,CMGC,CDK,CDK5,CDK5
