Kinase,Score,Rank,Method,Perc,Qrt,group,KinaseFamily,subfamily,hgnc_symbol
SGK1,13.417422807140788,36,PTM-SEA,0.49295774647887325,2,AGC,SGK,SGK,SGK1
PIK3C2A,0,50,PTM-SEA,0,1,NA,NA,NA,PIK3C2A
CHEK1,4.025476348418881,47,PTM-SEA,0.323943661971831,2,CAMK,CAMKL,CHK1,CHEK1
AURKA,58.0309177329034,10,PTM-SEA,0.8732394366197183,4,OTHER,AUR,AUR,AURKA
RPS6KA5,-46.57472370534546,15,PTM-SEA,0.8028169014084507,4,AGC,RSK,MSK,RPS6KA5
CHEK2,7.274883473504313,42,PTM-SEA,0.4084507042253521,2,CAMK,RAD53,RAD53,CHEK2
RAF1,-8.96606251696498,41,PTM-SEA,0.4225352112676056,2,TKL,RAF,RAF,RAF1
PRKCG,0,50,PTM-SEA,0,1,AGC,PKC,ALPHA,PRKCG
PRKCB,-45.9620282833112,16,PTM-SEA,0.7887323943661971,4,AGC,PKC,ALPHA,PRKCB
CDK1,-81.77246069931002,2,PTM-SEA,0.9859154929577465,4,CMGC,CDK,CDC2,CDK1
ARAF,29.084271449563694,23,PTM-SEA,0.676056338028169,3,TKL,RAF,RAF,ARAF
PIM1,2.893409166422459,48,PTM-SEA,0.23943661971830985,1,CAMK,PIM,PIM,PIM1
CDK4,-28.000910846715353,25,PTM-SEA,0.647887323943662,3,CMGC,CDK,CDK4,CDK4
BRAF,29.084271449563694,23,PTM-SEA,0.676056338028169,3,TKL,RAF,RAF,BRAF
PRKCA,-27.96432819777423,26,PTM-SEA,0.6338028169014085,3,AGC,PKC,ALPHA,PRKCA
PRKACA,-17.091306298336008,33,PTM-SEA,0.5352112676056338,3,AGC,PKA,PKA,PRKACA
PRKACG,2.893409166422459,48,PTM-SEA,0.23943661971830985,1,AGC,PKA,PKA,PRKACG
PRKACB,2.893409166422459,48,PTM-SEA,0.23943661971830985,1,AGC,PKA,PKA,PRKACB
