Kinase,Score,Rank,Method,Perc,Qrt,group,KinaseFamily,subfamily,hgnc_symbol
SGK1,-52.61453024205075,21,PTM-SEA,0.6944444444444444,3,AGC,SGK,SGK,SGK1
PIK3C2A,0,53,PTM-SEA,0,1,NA,NA,NA,PIK3C2A
CHEK1,-15.281619709104731,44,PTM-SEA,0.3611111111111111,2,CAMK,CAMKL,CHK1,CHEK1
AURKA,72.95269294235496,11,PTM-SEA,0.8611111111111112,4,OTHER,AUR,AUR,AURKA
DAPK3,0,53,PTM-SEA,0,1,CAMK,DAPK,DAPK,DAPK3
RPS6KA5,80.61327810945421,6,PTM-SEA,0.9305555555555556,4,AGC,RSK,MSK,RPS6KA5
CHEK2,-68.21746101816363,15,PTM-SEA,0.7777777777777778,4,CAMK,RAD53,RAD53,CHEK2
RAF1,55.009271465777616,19,PTM-SEA,0.7222222222222222,3,TKL,RAF,RAF,RAF1
PRKCG,0,53,PTM-SEA,0,1,AGC,PKC,ALPHA,PRKCG
PRKCB,-37.50316479609194,31,PTM-SEA,0.5555555555555556,3,AGC,PKC,ALPHA,PRKCB
CDK1,-32.88436981128286,37,PTM-SEA,0.4722222222222222,2,CMGC,CDK,CDC2,CDK1
ARAF,0.9052101874133669,52,PTM-SEA,0.2361111111111111,1,TKL,RAF,RAF,ARAF
PIM1,81.59842792849729,4,PTM-SEA,0.9583333333333334,4,CAMK,PIM,PIM,PIM1
CDK4,-34.3690881373226,33,PTM-SEA,0.5277777777777778,3,CMGC,CDK,CDK4,CDK4
BRAF,0.9052101874133669,52,PTM-SEA,0.2361111111111111,1,TKL,RAF,RAF,BRAF
PRKCA,-10.73600042461046,48,PTM-SEA,0.3055555555555556,2,AGC,PKC,ALPHA,PRKCA
PRKACA,-2.7464253132364935,51,PTM-SEA,0.2638888888888889,2,AGC,PKA,PKA,PRKACA
PRKACG,19.010609892861716,42,PTM-SEA,0.3888888888888889,2,AGC,PKA,PKA,PRKACG
PRKACB,70.91667393035522,12,PTM-SEA,0.8194444444444444,4,AGC,PKA,PKA,PRKACB
RPS6KB1,-98.02372381812778,2,PTM-SEA,0.9861111111111112,4,AGC,RSK,P70,RPS6KB1
CDK2,-49.961910273943055,24,PTM-SEA,0.6527777777777778,3,CMGC,CDK,CDC2,CDK2
