Kinase,Score,Rank,Method,Perc,Qrt,group,KinaseFamily,subfamily,hgnc_symbol
SGK1,-31.913081474692437,22,PTM-SEA,0.704225352112676,3,AGC,SGK,SGK,SGK1
PIK3C2A,0,50,PTM-SEA,0,1,NA,NA,NA,PIK3C2A
CHEK1,42.369245328953454,11,PTM-SEA,0.8591549295774648,4,CAMK,CAMKL,CHK1,CHEK1
AURKA,69.12475998920286,3,PTM-SEA,0.971830985915493,4,OTHER,AUR,AUR,AURKA
RPS6KA5,3.298964210145165,47,PTM-SEA,0.2535211267605634,2,AGC,RSK,MSK,RPS6KA5
CHEK2,43.88267072069211,10,PTM-SEA,0.8732394366197183,4,CAMK,RAD53,RAD53,CHEK2
RAF1,6.616981538977974,42,PTM-SEA,0.323943661971831,2,TKL,RAF,RAF,RAF1
PRKCG,0,50,PTM-SEA,0,1,AGC,PKC,ALPHA,PRKCG
PRKCB,-35.38046872491291,20,PTM-SEA,0.7323943661971831,3,AGC,PKC,ALPHA,PRKCB
CDK1,-36.36022480610994,15,PTM-SEA,0.8028169014084507,4,CMGC,CDK,CDC2,CDK1
ARAF,9.657889480337733,36,PTM-SEA,0.49295774647887325,2,TKL,RAF,RAF,ARAF
PIM1,6.829340064285993,41,PTM-SEA,0.3380281690140845,2,CAMK,PIM,PIM,PIM1
CDK4,-29.475140872432767,23,PTM-SEA,0.6901408450704225,3,CMGC,CDK,CDK4,CDK4
BRAF,9.657889480337733,36,PTM-SEA,0.49295774647887325,2,TKL,RAF,RAF,BRAF
PRKCA,13.949361303365391,33,PTM-SEA,0.5492957746478874,3,AGC,PKC,ALPHA,PRKCA
PRKACA,-14.388038423979408,32,PTM-SEA,0.5633802816901409,3,AGC,PKA,PKA,PRKACA
PRKACG,6.829340064285993,41,PTM-SEA,0.3380281690140845,2,AGC,PKA,PKA,PRKACG
PRKACB,6.829340064285993,41,PTM-SEA,0.3380281690140845,2,AGC,PKA,PKA,PRKACB
RPS6KB1,60.36487262704202,6,PTM-SEA,0.9295774647887324,4,AGC,RSK,P70,RPS6KB1
CDK2,-42.15792703223651,12,PTM-SEA,0.8450704225352113,4,CMGC,CDK,CDC2,CDK2
MAPK3,26.291786761550597,25,PTM-SEA,0.6619718309859155,3,CMGC,MAPK,ERK1,MAPK3
MAPK1,-18.344914398554998,29,PTM-SEA,0.6056338028169014,3,CMGC,MAPK,ERK1,MAPK1
AKT1,-33.73566340277864,21,PTM-SEA,0.7183098591549296,3,AGC,AKT,AKT,AKT1
AKT2,24.109593518860677,27,PTM-SEA,0.6338028169014085,3,AGC,AKT,AKT,AKT2
MAP3K8,-7.975608173897461,39,PTM-SEA,0.43661971830985913,2,STE,STE-UNIQUE,STE-UNIQUE,MAP3K8
PRKCI,6.829340064285993,41,PTM-SEA,0.3380281690140845,2,AGC,PKC,IOTA,PRKCI
MAPK8,-11.29074396363631,34,PTM-SEA,0.5352112676056338,3,CMGC,MAPK,JNK,MAPK8
MAPK9,0,50,PTM-SEA,0,1,CMGC,MAPK,JNK,MAPK9
CSNK1A1,0,50,PTM-SEA,0,1,CK1,CK1,CK1-A,CSNK1A1
CSNK1D,0,50,PTM-SEA,0,1,CK1,CK1,CK1-D,CSNK1D
MAPKAPK2,35.61858224099764,18,PTM-SEA,0.7605633802816901,4,CAMK,MAPKAPK,MAPKAPK,MAPKAPK2
GSK3B,0,50,PTM-SEA,0,1,CMGC,GSK,GSK,GSK3B
CDK7,-90.96774193548387,1,PTM-SEA,1,4,CMGC,CDK,CDK7,CDK7
CDK9,-9.09677419354838,38,PTM-SEA,0.4507042253521127,2,CMGC,CDK,CDK9,CDK9
RPS6KA3,24.058075284575796,28,PTM-SEA,0.6197183098591549,3,AGC,RSK,RSK,RPS6KA3
NEK2,0,50,PTM-SEA,0,1,OTHER,NEK,NEK2,NEK2
DAPK1,-3.234781821896835,48,PTM-SEA,0.23943661971830985,1,CAMK,DAPK,DAPK,DAPK1
PRKAA2,-41.76495049881309,13,PTM-SEA,0.8309859154929577,4,CAMK,CAMKL,AMPK,PRKAA2
CSNK2A1,64.26885637362548,4,PTM-SEA,0.9577464788732394,4,CMGC,CK2,CK2,CSNK2A1
PRKDC,-77.57592851450012,2,PTM-SEA,0.9859154929577465,4,ATYPICAL,PIKK,DNAPK,PRKDC
ATM,-35.84192354502786,17,PTM-SEA,0.7746478873239436,4,ATYPICAL,PIKK,ATM,ATM
AURKB,36.885397788681566,14,PTM-SEA,0.8169014084507042,4,OTHER,AUR,AUR,AURKB
CDK3,0,50,PTM-SEA,0,1,CMGC,CDK,CDC2,CDK3
CDK6,-9.09677419354838,38,PTM-SEA,0.4507042253521127,2,CMGC,CDK,CDK4,CDK6
CDK5,24.59734832635284,26,PTM-SEA,0.647887323943662,3,CMGC,CDK,CDK5,CDK5
PRKCE,-4.942611028735977,45,PTM-SEA,0.28169014084507044,2,AGC,PKC,ETA,PRKCE
PRKCQ,56.115368860440306,8,PTM-SEA,0.9014084507042254,4,AGC,PKC,DELTA,PRKCQ
PRKCZ,-9.171026061476294,37,PTM-SEA,0.4788732394366197,2,AGC,PKC,IOTA,PRKCZ
PRKCD,-58.8558867622499,7,PTM-SEA,0.9154929577464789,4,AGC,PKC,DELTA,PRKCD
PRKAA1,-17.873291794002977,30,PTM-SEA,0.5915492957746479,3,CAMK,CAMKL,AMPK,PRKAA1
PAK1,5.288619139350541,44,PTM-SEA,0.29577464788732394,2,STE,STE20,PAKA,PAK1
PAK2,2.0215053763440842,49,PTM-SEA,0.22535211267605634,1,STE,STE20,PAKA,PAK2
PRKG2,10.252762222841383,35,PTM-SEA,0.5211267605633803,3,AGC,PKG,PKG,PRKG2
ROCK1,0,50,PTM-SEA,0,1,AGC,DMPK,ROCK,ROCK1
ATR,62.49571655465712,5,PTM-SEA,0.9436619718309859,4,ATYPICAL,PIKK,ATR,ATR
CAMK2G,0,50,PTM-SEA,0,1,CAMK,CAMK2,CAMK2,CAMK2G
DYRK1A,-35.43534836204021,19,PTM-SEA,0.7464788732394366,3,CMGC,DYRK,DYRK1,DYRK1A
PRKG1,-6.930637042536418,40,PTM-SEA,0.4225352112676056,2,AGC,PKG,PKG,PRKG1
PRKD1,16.232770062644303,31,PTM-SEA,0.5774647887323944,3,CAMK,PKD,PKD,PRKD1
RPS6KA2,-51.94251820559169,9,PTM-SEA,0.8873239436619719,4,AGC,RSK,RSK,RPS6KA2
RPS6KA1,6.499166982289422,43,PTM-SEA,0.30985915492957744,2,AGC,RSK,RSK,RPS6KA1
PKN1,28.54577829422552,24,PTM-SEA,0.676056338028169,3,AGC,PKN,PKN,PKN1
MAPK14,35.97348737900049,16,PTM-SEA,0.7887323943661971,4,CMGC,MAPK,P38,MAPK14
PIM3,6.829340064285993,41,PTM-SEA,0.3380281690140845,2,CAMK,PIM,PIM,PIM3
BRSK2,0,50,PTM-SEA,0,1,CAMK,CAMKL,BRSK,BRSK2
BRSK1,0,50,PTM-SEA,0,1,CAMK,CAMKL,BRSK,BRSK1
PASK,0,50,PTM-SEA,0,1,CAMK,CAMKL,PASK,PASK
VRK1,0,50,PTM-SEA,0,1,CK1,VRK,VRK,VRK1
PLK3,0,50,PTM-SEA,0,1,OTHER,PLK,PLK2,PLK3
NEK6,0,50,PTM-SEA,0,1,OTHER,NEK,NEK6,NEK6
PIM2,6.829340064285993,41,PTM-SEA,0.3380281690140845,2,CAMK,PIM,PIM,PIM2
AKT3,-3.9828487183547567,46,PTM-SEA,0.2676056338028169,2,AGC,AKT,AKT,AKT3
AAK1,299,274,KEA3,0.09714285714285714,1,OTHER,NAK,BIKE,AAK1
ABL1,24.333333333333332,9,KEA3,0.9771428571428571,4,TK,ABL,ABL,ABL1
ABL2,146.66666666666666,159,KEA3,0.4685714285714286,2,TK,ABL,ABL,ABL2
ACVR1,91.5,82,KEA3,0.7457142857142857,3,TKL,STKR,TYPE1,ACVR1
ACVR1B,169,184,KEA3,0.36857142857142855,2,TKL,STKR,TYPE1,ACVR1B
ACVR2B,213,221,KEA3,0.25142857142857145,2,TKL,STKR,TYPE2,ACVR2B
AKT1,30,15,KEA3,0.96,4,AGC,AKT,AKT,AKT1
AKT2,30.666666666666668,17,KEA3,0.9542857142857143,4,AGC,AKT,AKT,AKT2
AKT3,250,238,KEA3,0.2,1,AGC,AKT,AKT,AKT3
ALK,116,115,KEA3,0.6285714285714286,3,TK,ALK,ALK,ALK
ARAF,78.5,62,KEA3,0.8114285714285714,4,TKL,RAF,RAF,ARAF
ATM,115.66666666666667,114,KEA3,0.6314285714285715,3,ATYPICAL,PIKK,ATM,ATM
ATR,90.33333333333333,80,KEA3,0.7514285714285714,4,ATYPICAL,PIKK,ATR,ATR
AURKA,98,91,KEA3,0.7114285714285714,3,OTHER,AUR,AUR,AURKA
AURKB,44,32,KEA3,0.9114285714285715,4,OTHER,AUR,AUR,AURKB
AURKC,185.5,202,KEA3,0.31142857142857144,2,OTHER,AUR,AUR,AURKC
AXL,123,130,KEA3,0.5685714285714286,3,TK,AXL,AXL,AXL
BLK,258.5,243,KEA3,0.18571428571428572,1,TK,SRC,SRCB,BLK
BMP2K,325,296,KEA3,0.03428571428571429,1,OTHER,NAK,BIKE,BMP2K
BMPR1A,144,154,KEA3,0.4828571428571429,2,TKL,STKR,TYPE1,BMPR1A
BMPR1B,105,99,KEA3,0.6828571428571428,3,TKL,STKR,TYPE1,BMPR1B
BMPR2,133.5,145,KEA3,0.5114285714285715,3,TKL,STKR,TYPE2,BMPR2
BMX,110.33333333333333,104,KEA3,0.6657142857142857,3,TK,TEC,TEC,BMX
BRAF,152,164,KEA3,0.44285714285714284,2,TKL,RAF,RAF,BRAF
BRSK1,120.66666666666666,125,KEA3,0.5942857142857143,3,CAMK,CAMKL,BRSK,BRSK1
BRSK2,306,281,KEA3,0.07714285714285714,1,CAMK,CAMKL,BRSK,BRSK2
BTK,89.33333333333333,78,KEA3,0.7571428571428571,4,TK,TEC,TEC,BTK
BUB1,158,172,KEA3,0.4142857142857143,2,OTHER,BUB,BUB,BUB1
CAMK1,169.66666666666666,185,KEA3,0.3657142857142857,2,CAMK,CAMK1,CAMK1,CAMK1
CAMK1D,243,233,KEA3,0.21428571428571427,1,CAMK,CAMK1,CAMK1,CAMK1D
CAMK2A,46.666666666666664,35,KEA3,0.9,4,CAMK,CAMK2,CAMK2,CAMK2A
CAMK2B,111.5,106,KEA3,0.66,3,CAMK,CAMK2,CAMK2,CAMK2B
CAMK2D,101.33333333333333,95,KEA3,0.7,3,CAMK,CAMK2,CAMK2,CAMK2D
CAMK2G,1,1,KEA3,1,4,CAMK,CAMK2,CAMK2,CAMK2G
CAMK4,144,154,KEA3,0.4828571428571429,2,CAMK,CAMK1,CAMK1,CAMK4
CAMKK1,157,170,KEA3,0.42,2,OTHER,CAMKK,META,CAMKK1
CAMKK2,188.5,205,KEA3,0.3,2,OTHER,CAMKK,META,CAMKK2
CDC42BPA,283,261,KEA3,0.13428571428571429,1,AGC,DMPK,GEK,CDC42BPA
CDC7,195.5,213,KEA3,0.2742857142857143,2,OTHER,CDC7,CDC7,CDC7
CDK1,89.5,79,KEA3,0.7542857142857143,4,CMGC,CDK,CDC2,CDK1
CDK11A,109,103,KEA3,0.6714285714285714,3,CMGC,CDK,CDK11,CDK11A
CDK11A,109,103,KEA3,0.6714285714285714,3,NA,NA,NA,CDK11A
CDK12,119,121,KEA3,0.6085714285714285,3,CMGC,CDK,CRK7,CDK12
CDK15,259,244,KEA3,0.18285714285714286,1,CMGC,CDK,PFTAIRE,CDK15
CDK16,219,223,KEA3,0.24571428571428572,1,CMGC,CDK,PCTAIRE,CDK16
CDK18,204,217,KEA3,0.26285714285714284,2,CMGC,CDK,PCTAIRE,CDK18
CDK19,34,20,KEA3,0.9457142857142857,4,CMGC,CDK,CDK8,CDK19
CDK2,15.666666666666668,3,KEA3,0.9942857142857143,4,CMGC,CDK,CDC2,CDK2
CDK20,25,11,KEA3,0.9714285714285714,4,CMGC,CDK,CCRK,CDK20
CDK3,32,18,KEA3,0.9514285714285714,4,CMGC,CDK,CDC2,CDK3
CDK4,39,26,KEA3,0.9285714285714286,4,CMGC,CDK,CDK4,CDK4
CDK5,38,25,KEA3,0.9314285714285714,4,CMGC,CDK,CDK5,CDK5
CDK6,16,4,KEA3,0.9914285714285714,4,CMGC,CDK,CDK4,CDK6
CDK7,80.33333333333333,66,KEA3,0.7971428571428572,4,CMGC,CDK,CDK7,CDK7
CDK8,117,118,KEA3,0.62,3,CMGC,CDK,CDK8,CDK8
CDK9,78.33333333333333,61,KEA3,0.8142857142857143,4,CMGC,CDK,CDK9,CDK9
CDKL3,303,278,KEA3,0.08571428571428572,1,CMGC,CDKL,CDKL,CDKL3
CDKL5,122.5,128,KEA3,0.58,3,CMGC,CDKL,CDKL,CDKL5
CHEK1,17.666666666666668,6,KEA3,0.9857142857142858,4,CAMK,CAMKL,CHK1,CHEK1
CHEK2,59.66666666666667,44,KEA3,0.8714285714285714,4,CAMK,RAD53,RAD53,CHEK2
CHUK,53.666666666666664,39,KEA3,0.8885714285714286,4,OTHER,IKK,IKK,CHUK
CLK1,100,92,KEA3,0.7085714285714285,3,CMGC,CLK,CLK,CLK1
CLK2,131.5,143,KEA3,0.5171428571428571,3,CMGC,CLK,CLK,CLK2
CLK3,156,169,KEA3,0.42857142857142855,2,CMGC,CLK,CLK,CLK3
CLK4,321,294,KEA3,0.04,1,CMGC,CLK,CLK,CLK4
CSF1R,103,98,KEA3,0.6885714285714286,3,TK,PDGFR,PDGFR,CSF1R
CSK,111.66666666666667,107,KEA3,0.6571428571428571,3,TK,CSK,CSK,CSK
CSNK1A1,127,134,KEA3,0.5485714285714286,3,CK1,CK1,CK1-A,CSNK1A1
CSNK1A1L,337,306,KEA3,0.005714285714285714,1,CK1,CK1,CK1-A,CSNK1A1L
CSNK1D,79.33333333333333,64,KEA3,0.8028571428571428,4,CK1,CK1,CK1-D,CSNK1D
CSNK1E,95,88,KEA3,0.7228571428571429,3,CK1,CK1,CK1-D,CSNK1E
CSNK1G1,225.5,226,KEA3,0.2342857142857143,1,CK1,CK1,CK1-G,CSNK1G1
CSNK1G2,228.5,228,KEA3,0.22857142857142856,1,CK1,CK1,CK1-G,CSNK1G2
CSNK1G3,256,241,KEA3,0.19142857142857142,1,CK1,CK1,CK1-G,CSNK1G3
CSNK2A1,80.66666666666667,67,KEA3,0.7942857142857143,4,CMGC,CK2,CK2,CSNK2A1
CSNK2A2,139.66666666666666,150,KEA3,0.49714285714285716,2,CMGC,CK2,CK2,CSNK2A2
DAPK1,124.66666666666667,133,KEA3,0.5571428571428572,3,CAMK,DAPK,DAPK,DAPK1
DAPK3,159.66666666666666,176,KEA3,0.4,2,CAMK,DAPK,DAPK,DAPK3
DCLK1,182,199,KEA3,0.32,2,CAMK,DCAMKL,DCAMKL,DCLK1
DDR1,83,69,KEA3,0.7857142857142857,4,TK,DDR,DDR,DDR1
DDR2,41,28,KEA3,0.9228571428571428,4,TK,DDR,DDR,DDR2
DMPK,188,204,KEA3,0.3028571428571429,2,AGC,DMPK,GEK,DMPK
DYRK1A,87.33333333333333,74,KEA3,0.7714285714285715,4,CMGC,DYRK,DYRK1,DYRK1A
DYRK1B,86.33333333333333,73,KEA3,0.7742857142857142,4,CMGC,DYRK,DYRK1,DYRK1B
DYRK2,88,75,KEA3,0.7657142857142857,4,CMGC,DYRK,DYRK2,DYRK2
DYRK3,179.5,195,KEA3,0.3314285714285714,2,CMGC,DYRK,DYRK2,DYRK3
DYRK4,74,53,KEA3,0.8428571428571429,4,CMGC,DYRK,DYRK2,DYRK4
EEF2K,135,146,KEA3,0.5085714285714286,3,ATYPICAL,ALPHA,EEF2K,EEF2K
EGFR,83.66666666666667,70,KEA3,0.7828571428571428,4,TK,EGFR,EGFR,EGFR
EIF2AK1,316,290,KEA3,0.05142857142857143,1,OTHER,PEK,HRI,EIF2AK1
EIF2AK2,158.33333333333334,173,KEA3,0.4114285714285714,2,OTHER,PEK,PKR,EIF2AK2
EIF2AK3,335,304,KEA3,0.011428571428571429,1,OTHER,PEK,PEK,EIF2AK3
EPHA2,320,293,KEA3,0.04285714285714286,1,TK,EPH,EPH,EPHA2
EPHA3,178,194,KEA3,0.33714285714285713,2,TK,EPH,EPH,EPHA3
EPHA4,326,297,KEA3,0.03142857142857143,1,TK,EPH,EPH,EPHA4
EPHA8,334,303,KEA3,0.014285714285714285,1,TK,EPH,EPH,EPHA8
EPHB1,322,295,KEA3,0.037142857142857144,1,TK,EPH,EPH,EPHB1
EPHB2,290,267,KEA3,0.11714285714285715,1,TK,EPH,EPH,EPHB2
EPHB3,48,36,KEA3,0.8971428571428571,4,TK,EPH,EPH,EPHB3
ERBB2,41.5,29,KEA3,0.92,4,TK,EGFR,EGFR,ERBB2
ERBB4,114,108,KEA3,0.6542857142857142,3,TK,EGFR,EGFR,ERBB4
FASTK,232,231,KEA3,0.22,1,ATYPICAL,FAST,FAST,FASTK
FER,60.5,45,KEA3,0.8685714285714285,4,TK,FER,FER,FER
FES,265,249,KEA3,0.16857142857142857,1,TK,FER,FER,FES
FGFR1,114.33333333333333,109,KEA3,0.6514285714285715,3,TK,FGFR,FGFR,FGFR1
FGFR2,169,184,KEA3,0.36857142857142855,2,TK,FGFR,FGFR,FGFR2
