Kinase,Score,Rank,Method,Perc,Qrt,group,KinaseFamily,subfamily,hgnc_symbol
SGK1,-9.434974167366452,43,PTM-SEA,0.3611111111111111,2,AGC,SGK,SGK,SGK1
PIK3C2A,0,54,PTM-SEA,0,1,NA,NA,NA,PIK3C2A
CHEK1,10.580898256541703,41,PTM-SEA,0.3888888888888889,2,CAMK,CAMKL,CHK1,CHEK1
AURKA,49.00837622497375,15,PTM-SEA,0.7638888888888888,4,OTHER,AUR,AUR,AURKA
DAPK3,0,54,PTM-SEA,0,1,CAMK,DAPK,DAPK,DAPK3
RPS6KA5,-31.90254744216576,30,PTM-SEA,0.5416666666666666,3,AGC,RSK,MSK,RPS6KA5
CHEK2,-9.360343583764065,44,PTM-SEA,0.3472222222222222,2,CAMK,RAD53,RAD53,CHEK2
RAF1,-62.244594717472694,9,PTM-SEA,0.8888888888888888,4,TKL,RAF,RAF,RAF1
PRKCG,0,54,PTM-SEA,0,1,AGC,PKC,ALPHA,PRKCG
PRKCB,-8.572654710124969,45,PTM-SEA,0.3333333333333333,2,AGC,PKC,ALPHA,PRKCB
CDK1,-33.58830857787001,29,PTM-SEA,0.5555555555555556,3,CMGC,CDK,CDC2,CDK1
ARAF,-62.01027264824242,10,PTM-SEA,0.8611111111111112,4,TKL,RAF,RAF,ARAF
PIM1,-29.99513346615567,31,PTM-SEA,0.5277777777777778,3,CAMK,PIM,PIM,PIM1
CDK4,-39.75703765580844,24,PTM-SEA,0.625,3,CMGC,CDK,CDK4,CDK4
BRAF,-62.01027264824242,10,PTM-SEA,0.8611111111111112,4,TKL,RAF,RAF,BRAF
PRKCA,38.575804643866626,26,PTM-SEA,0.5972222222222222,3,AGC,PKC,ALPHA,PRKCA
PRKACA,16.16921016370152,36,PTM-SEA,0.4583333333333333,2,AGC,PKA,PKA,PRKACA
PRKACG,-43.617781587659756,19,PTM-SEA,0.7083333333333334,3,AGC,PKA,PKA,PRKACG
PRKACB,-54.98118076441146,12,PTM-SEA,0.8055555555555556,4,AGC,PKA,PKA,PRKACB
RPS6KB1,37.797720675558274,27,PTM-SEA,0.5833333333333334,3,AGC,RSK,P70,RPS6KB1
CDK2,-43.5588134213765,20,PTM-SEA,0.6944444444444444,3,CMGC,CDK,CDC2,CDK2
MAPK3,-43.21970986633305,21,PTM-SEA,0.6805555555555556,3,CMGC,MAPK,ERK1,MAPK3
MAPK1,-75.0432773337813,3,PTM-SEA,0.9722222222222222,4,CMGC,MAPK,ERK1,MAPK1
AKT1,-11.60213293771875,40,PTM-SEA,0.4027777777777778,2,AGC,AKT,AKT,AKT1
AKT2,-16.238857350750656,35,PTM-SEA,0.4722222222222222,2,AGC,AKT,AKT,AKT2
MAP3K8,-75.8995652014126,2,PTM-SEA,0.9861111111111112,4,STE,STE-UNIQUE,STE-UNIQUE,MAP3K8
PRKCI,-54.98118076441146,12,PTM-SEA,0.8055555555555556,4,AGC,PKC,IOTA,PRKCI
MAPK8,-4.360855826146677,50,PTM-SEA,0.2638888888888889,2,CMGC,MAPK,JNK,MAPK8
MAPK9,0,54,PTM-SEA,0,1,CMGC,MAPK,JNK,MAPK9
CSNK1A1,0,54,PTM-SEA,0,1,CK1,CK1,CK1-A,CSNK1A1
CSNK1D,0,54,PTM-SEA,0,1,CK1,CK1,CK1-D,CSNK1D
MAPKAPK2,-74.44887570828651,4,PTM-SEA,0.9583333333333334,4,CAMK,MAPKAPK,MAPKAPK,MAPKAPK2
GSK3B,10.037560770324866,42,PTM-SEA,0.375,2,CMGC,GSK,GSK,GSK3B
CDK7,37.36633663366336,28,PTM-SEA,0.5694444444444444,3,CMGC,CDK,CDK7,CDK7
CDK9,41.4059405940594,22,PTM-SEA,0.6527777777777778,3,CMGC,CDK,CDK9,CDK9
RPS6KA3,6.452597396570881,48,PTM-SEA,0.2916666666666667,2,AGC,RSK,RSK,RPS6KA3
NEK2,0,54,PTM-SEA,0,1,OTHER,NEK,NEK2,NEK2
DAPK1,46.17509402522352,17,PTM-SEA,0.7361111111111112,3,CAMK,DAPK,DAPK,DAPK1
PRKAA2,-0.692950690012996,53,PTM-SEA,0.2222222222222222,1,CAMK,CAMKL,AMPK,PRKAA2
CSNK2A1,68.47653280977988,5,PTM-SEA,0.9444444444444444,4,CMGC,CK2,CK2,CSNK2A1
PRKDC,-47.43086481563637,16,PTM-SEA,0.75,4,ATYPICAL,PIKK,DNAPK,PRKDC
ATM,12.35693931926168,39,PTM-SEA,0.4166666666666667,2,ATYPICAL,PIKK,ATM,ATM
AURKB,27.510817403404275,32,PTM-SEA,0.5138888888888888,3,OTHER,AUR,AUR,AURKB
CDK3,0,54,PTM-SEA,0,1,CMGC,CDK,CDC2,CDK3
CDK6,41.4059405940594,22,PTM-SEA,0.6527777777777778,3,CMGC,CDK,CDK4,CDK6
CDK5,-3.860260652879443,51,PTM-SEA,0.25,2,CMGC,CDK,CDK5,CDK5
PRKCE,-52.92499443242688,14,PTM-SEA,0.7777777777777778,4,AGC,PKC,ETA,PRKCE
PRKCQ,-45.09748350708974,18,PTM-SEA,0.7222222222222222,3,AGC,PKC,DELTA,PRKCQ
PRKCZ,67.14661856377217,7,PTM-SEA,0.9166666666666666,4,AGC,PKC,IOTA,PRKCZ
PRKCD,68.3021219038298,6,PTM-SEA,0.9305555555555556,4,AGC,PKC,DELTA,PRKCD
PRKAA1,16.030374338931335,37,PTM-SEA,0.4444444444444444,2,CAMK,CAMKL,AMPK,PRKAA1
PAK1,-39.340506391273436,25,PTM-SEA,0.6111111111111112,3,STE,STE20,PAKA,PAK1
PAK2,64.63366336633665,8,PTM-SEA,0.9027777777777778,4,STE,STE20,PAKA,PAK2
PRKG2,-88.32601390659106,1,PTM-SEA,1,4,AGC,PKG,PKG,PRKG2
ROCK1,0,54,PTM-SEA,0,1,AGC,DMPK,ROCK,ROCK1
ATR,16.54045575230039,34,PTM-SEA,0.4861111111111111,2,ATYPICAL,PIKK,ATR,ATR
CAMK2G,0,54,PTM-SEA,0,1,CAMK,CAMK2,CAMK2,CAMK2G
DYRK1A,13.946098597722504,38,PTM-SEA,0.4305555555555556,2,CMGC,DYRK,DYRK1,DYRK1A
PRKG1,-4.381307284868553,49,PTM-SEA,0.2777777777777778,2,AGC,PKG,PKG,PRKG1
PRKD1,-6.851934025937068,47,PTM-SEA,0.3055555555555556,2,CAMK,PKD,PKD,PRKD1
RPS6KA2,-53.95057331253095,13,PTM-SEA,0.7916666666666666,4,AGC,RSK,RSK,RPS6KA2
RPS6KA1,7.837113769548269,46,PTM-SEA,0.3194444444444444,2,AGC,RSK,RSK,RPS6KA1
PKN1,-26.254110734221186,33,PTM-SEA,0.5,3,AGC,PKN,PKN,PKN1
MAPK14,-3.1109872189552696,52,PTM-SEA,0.2361111111111111,1,CMGC,MAPK,P38,MAPK14
PIM3,-54.98118076441146,12,PTM-SEA,0.8055555555555556,4,CAMK,PIM,PIM,PIM3
BRSK2,0,54,PTM-SEA,0,1,CAMK,CAMKL,BRSK,BRSK2
BRSK1,0,54,PTM-SEA,0,1,CAMK,CAMKL,BRSK,BRSK1
PASK,0,54,PTM-SEA,0,1,CAMK,CAMKL,PASK,PASK
VRK1,0,54,PTM-SEA,0,1,CK1,VRK,VRK,VRK1
PLK3,0,54,PTM-SEA,0,1,OTHER,PLK,PLK2,PLK3
NEK6,0,54,PTM-SEA,0,1,OTHER,NEK,NEK6,NEK6
PIM2,-40.3634510199372,23,PTM-SEA,0.6388888888888888,3,CAMK,PIM,PIM,PIM2
AKT3,-59.15455409192494,11,PTM-SEA,0.8472222222222222,4,AGC,AKT,AKT,AKT3
AAK1,302,277,KEA3,0.08857142857142856,1,OTHER,NAK,BIKE,AAK1
ABL1,29.666666666666668,12,KEA3,0.9657142857142857,4,TK,ABL,ABL,ABL1
ABL2,166,173,KEA3,0.41714285714285715,2,TK,ABL,ABL,ABL2
ACVR1,99.5,93,KEA3,0.6971428571428572,3,TKL,STKR,TYPE1,ACVR1
ACVR1B,221.5,223,KEA3,0.25142857142857145,2,TKL,STKR,TYPE1,ACVR1B
ACVR2B,212,215,KEA3,0.27714285714285714,2,TKL,STKR,TYPE2,ACVR2B
AKT1,30.666666666666668,13,KEA3,0.9628571428571429,4,AGC,AKT,AKT,AKT1
AKT2,62.333333333333336,47,KEA3,0.8514285714285714,4,AGC,AKT,AKT,AKT2
AKT3,49,30,KEA3,0.9057142857142857,4,AGC,AKT,AKT,AKT3
ALK,76,66,KEA3,0.7885714285714286,4,TK,ALK,ALK,ALK
ARAF,121,125,KEA3,0.5885714285714285,3,TKL,RAF,RAF,ARAF
ATM,119.66666666666667,122,KEA3,0.6,3,ATYPICAL,PIKK,ATM,ATM
ATR,68.66666666666667,57,KEA3,0.82,4,ATYPICAL,PIKK,ATR,ATR
AURKA,56,42,KEA3,0.8685714285714285,4,OTHER,AUR,AUR,AURKA
AURKB,47,26,KEA3,0.92,4,OTHER,AUR,AUR,AURKB
AURKC,185,194,KEA3,0.34,2,OTHER,AUR,AUR,AURKC
AXL,147.5,153,KEA3,0.49142857142857144,2,TK,AXL,AXL,AXL
BLK,258.5,248,KEA3,0.17142857142857143,1,TK,SRC,SRCB,BLK
BMP2K,326,297,KEA3,0.03142857142857143,1,OTHER,NAK,BIKE,BMP2K
BMPR1A,174.5,184,KEA3,0.38,2,TKL,STKR,TYPE1,BMPR1A
BMPR1B,110,108,KEA3,0.6457142857142857,3,TKL,STKR,TYPE1,BMPR1B
BMPR2,157.5,166,KEA3,0.44857142857142857,2,TKL,STKR,TYPE2,BMPR2
BMX,122.66666666666667,127,KEA3,0.58,3,TK,TEC,TEC,BMX
BRAF,169,177,KEA3,0.4057142857142857,2,TKL,RAF,RAF,BRAF
BRSK1,224.66666666666666,227,KEA3,0.23714285714285716,1,CAMK,CAMKL,BRSK,BRSK1
BRSK2,307,282,KEA3,0.07428571428571429,1,CAMK,CAMKL,BRSK,BRSK2
BTK,69,58,KEA3,0.8171428571428572,4,TK,TEC,TEC,BTK
BUB1,171,179,KEA3,0.4,2,OTHER,BUB,BUB,BUB1
CAMK1,190,197,KEA3,0.3314285714285714,2,CAMK,CAMK1,CAMK1,CAMK1
CAMK1D,246,242,KEA3,0.19142857142857142,1,CAMK,CAMK1,CAMK1,CAMK1D
CAMK2A,62.333333333333336,47,KEA3,0.8514285714285714,4,CAMK,CAMK2,CAMK2,CAMK2A
CAMK2B,177,189,KEA3,0.35428571428571426,2,CAMK,CAMK2,CAMK2,CAMK2B
