Kinase,Score,Rank,Method,Perc,Qrt,group,KinaseFamily,subfamily,hgnc_symbol
SGK1,-14.790614432711877,49,PTM-SEA,0.3076923076923077,2,AGC,SGK,SGK,SGK1
PIK3C2A,0,56,PTM-SEA,0,1,NA,NA,NA,PIK3C2A
CHEK1,102.55076639326123,4,PTM-SEA,0.9615384615384616,4,CAMK,CAMKL,CHK1,CHEK1
AURKA,-89.74687102060683,10,PTM-SEA,0.8846153846153846,4,OTHER,AUR,AUR,AURKA
RPS6KA5,-25.669865092988957,42,PTM-SEA,0.3974358974358974,2,AGC,RSK,MSK,RPS6KA5
LATS1,0,56,PTM-SEA,0,1,AGC,NDR,NDR,LATS1
CHEK2,109.54385931563482,2,PTM-SEA,0.9871794871794872,4,CAMK,RAD53,RAD53,CHEK2
RAF1,-33.30211899331275,35,PTM-SEA,0.48717948717948717,2,TKL,RAF,RAF,RAF1
PRKCG,0,56,PTM-SEA,0,1,AGC,PKC,ALPHA,PRKCG
PRKCB,-21.975531190640893,44,PTM-SEA,0.3717948717948718,2,AGC,PKC,ALPHA,PRKCB
CDK1,39.58860983968583,32,PTM-SEA,0.5256410256410257,3,CMGC,CDK,CDC2,CDK1
ARAF,-50.93173561157213,26,PTM-SEA,0.6666666666666666,3,TKL,RAF,RAF,ARAF
PIM1,-44.00062669506447,30,PTM-SEA,0.5512820512820513,3,CAMK,PIM,PIM,PIM1
CDK4,18.909113366998866,48,PTM-SEA,0.32051282051282054,2,CMGC,CDK,CDK4,CDK4
BRAF,-50.93173561157213,26,PTM-SEA,0.6666666666666666,3,TKL,RAF,RAF,BRAF
PRKCA,-53.906028794959695,24,PTM-SEA,0.7051282051282052,3,AGC,PKC,ALPHA,PRKCA
PRKACA,19.05225779190238,47,PTM-SEA,0.3333333333333333,2,AGC,PKA,PKA,PRKACA
PRKACG,-59.102135818145896,22,PTM-SEA,0.7307692307692307,3,AGC,PKA,PKA,PRKACG
PRKACB,-44.00062669506447,30,PTM-SEA,0.5512820512820513,3,AGC,PKA,PKA,PRKACB
RPS6KB1,59.050053626625555,23,PTM-SEA,0.717948717948718,3,AGC,RSK,P70,RPS6KB1
CDK2,26.512669652993345,41,PTM-SEA,0.41025641025641024,2,CMGC,CDK,CDC2,CDK2
MAPK3,60.09437969120518,21,PTM-SEA,0.7435897435897436,3,CMGC,MAPK,ERK1,MAPK3
MAPK1,39.48865562397735,33,PTM-SEA,0.5128205128205128,3,CMGC,MAPK,ERK1,MAPK1
AKT1,-1.3534719571530551,55,PTM-SEA,0.23076923076923078,1,AGC,AKT,AKT,AKT1
AKT2,-75.15327653107076,14,PTM-SEA,0.8333333333333334,4,AGC,AKT,AKT,AKT2
MAP3K8,99.96925863806915,7,PTM-SEA,0.9230769230769231,4,STE,STE-UNIQUE,STE-UNIQUE,MAP3K8
PRKCI,-44.00062669506447,30,PTM-SEA,0.5512820512820513,3,AGC,PKC,IOTA,PRKCI
MTOR,0,56,PTM-SEA,0,1,ATYPICAL,PIKK,FRAP,MTOR
MAPK8,5.913667258016217,52,PTM-SEA,0.2692307692307692,2,CMGC,MAPK,JNK,MAPK8
MAPK9,44.83016206784087,29,PTM-SEA,0.6153846153846154,3,CMGC,MAPK,JNK,MAPK9
CSNK1A1,0,56,PTM-SEA,0,1,CK1,CK1,CK1-A,CSNK1A1
CSNK1D,0,56,PTM-SEA,0,1,CK1,CK1,CK1-D,CSNK1D
MAPKAPK2,61.256865065947196,20,PTM-SEA,0.7564102564102564,4,CAMK,MAPKAPK,MAPKAPK,MAPKAPK2
GSK3B,27.53887696542687,40,PTM-SEA,0.4230769230769231,2,CMGC,GSK,GSK,GSK3B
CDK7,33.76693227091633,34,PTM-SEA,0.5,3,CMGC,CDK,CDK7,CDK7
CDK9,45.86254980079681,27,PTM-SEA,0.6410256410256411,3,CMGC,CDK,CDK9,CDK9
RPS6KA3,74.9334400510848,15,PTM-SEA,0.8205128205128205,4,AGC,RSK,RSK,RPS6KA3
NEK2,0,56,PTM-SEA,0,1,OTHER,NEK,NEK2,NEK2
DAPK1,110.49541155200404,1,PTM-SEA,1,4,CAMK,DAPK,DAPK,DAPK1
MAPK10,-70.05378486055776,18,PTM-SEA,0.782051282051282,4,CMGC,MAPK,JNK,MAPK10
PRKAA2,5.454056686531787,53,PTM-SEA,0.2564102564102564,2,CAMK,CAMKL,AMPK,PRKAA2
SIK1,-71.0617529880478,17,PTM-SEA,0.7948717948717948,4,CAMK,CAMKL,QIK,SIK1
CSNK2A1,6.415313022662426,51,PTM-SEA,0.28205128205128205,2,CMGC,CK2,CK2,CSNK2A1
PRKDC,100.2040334949418,6,PTM-SEA,0.9358974358974359,4,ATYPICAL,PIKK,DNAPK,PRKDC
ATM,100.97870273665234,5,PTM-SEA,0.9487179487179487,4,ATYPICAL,PIKK,ATM,ATM
AURKB,-89.2258364264006,11,PTM-SEA,0.8717948717948718,4,OTHER,AUR,AUR,AURKB
CDK3,0,56,PTM-SEA,0,1,CMGC,CDK,CDC2,CDK3
CDK6,45.86254980079681,27,PTM-SEA,0.6410256410256411,3,CMGC,CDK,CDK4,CDK6
CDK5,30.45542449189211,39,PTM-SEA,0.4358974358974359,2,CMGC,CDK,CDK5,CDK5
PRKCE,-31.851419530366133,37,PTM-SEA,0.46153846153846156,2,AGC,PKC,ETA,PRKCE
PRKCQ,75.35332493562059,13,PTM-SEA,0.8461538461538461,4,AGC,PKC,DELTA,PRKCQ
PRKCZ,-62.19193072690037,19,PTM-SEA,0.7692307692307693,4,AGC,PKC,IOTA,PRKCZ
PRKCD,10.763969059880061,50,PTM-SEA,0.2948717948717949,2,AGC,PKC,DELTA,PRKCD
PRKAA1,72.86975973616346,16,PTM-SEA,0.8076923076923077,4,CAMK,CAMKL,AMPK,PRKAA1
PAK1,-53.11038758151841,25,PTM-SEA,0.6923076923076923,3,STE,STE20,PAKA,PAK1
PAK2,95.25298804780877,8,PTM-SEA,0.9102564102564102,4,STE,STE20,PAKA,PAK2
PRKG2,80.64204923399737,12,PTM-SEA,0.8589743589743589,4,AGC,PKG,PKG,PRKG2
