Kinase,Score,Rank,Method,Perc,Qrt,group,KinaseFamily,subfamily,hgnc_symbol
SGK1,-2.421459469379222,49,PTM-SEA,0.22535211267605634,1,AGC,SGK,SGK,SGK1
PIK3C2A,0,50,PTM-SEA,0,1,NA,NA,NA,PIK3C2A
CHEK1,-39.09435168689317,28,PTM-SEA,0.5352112676056338,3,CAMK,CAMKL,CHK1,CHEK1
AURKA,-58.17053962504083,14,PTM-SEA,0.7323943661971831,3,OTHER,AUR,AUR,AURKA
RPS6KA5,-73.08782794056255,2,PTM-SEA,0.9859154929577465,4,AGC,RSK,MSK,RPS6KA5
CHEK2,-41.46291950399313,26,PTM-SEA,0.5633802816901409,3,CAMK,RAD53,RAD53,CHEK2
RAF1,-68.54904232112507,5,PTM-SEA,0.8732394366197183,4,TKL,RAF,RAF,RAF1
PRKCG,0,50,PTM-SEA,0,1,AGC,PKC,ALPHA,PRKCG
PRKCB,47.50157335082841,22,PTM-SEA,0.6197183098591549,3,AGC,PKC,ALPHA,PRKCB
CDK1,-34.915244935782844,32,PTM-SEA,0.4788732394366197,2,CMGC,CDK,CDC2,CDK1
ARAF,-63.017488974022676,12,PTM-SEA,0.7605633802816901,4,TKL,RAF,RAF,ARAF
PIM1,-71.4148773307771,3,PTM-SEA,0.9014084507042254,4,CAMK,PIM,PIM,PIM1
CDK4,-4.143402323539188,48,PTM-SEA,0.23943661971830985,1,CMGC,CDK,CDK4,CDK4
BRAF,-63.017488974022676,12,PTM-SEA,0.7605633802816901,4,TKL,RAF,RAF,BRAF
PRKCA,24.78209174646165,37,PTM-SEA,0.39436619718309857,2,AGC,PKC,ALPHA,PRKCA
PRKACA,-20.190214668457262,39,PTM-SEA,0.36619718309859156,2,AGC,PKA,PKA,PRKACA
PRKACG,-71.4148773307771,3,PTM-SEA,0.9014084507042254,4,AGC,PKA,PKA,PRKACG
PRKACB,-71.4148773307771,3,PTM-SEA,0.9014084507042254,4,AGC,PKA,PKA,PRKACB
RPS6KB1,-43.82428195947287,25,PTM-SEA,0.5774647887323944,3,AGC,RSK,P70,RPS6KB1
CDK2,-12.919390214956026,43,PTM-SEA,0.30985915492957744,2,CMGC,CDK,CDC2,CDK2
MAPK3,-61.46825535137207,13,PTM-SEA,0.7464788732394366,3,CMGC,MAPK,ERK1,MAPK3
MAPK1,-30.700341416568666,36,PTM-SEA,0.4084507042253521,2,CMGC,MAPK,ERK1,MAPK1
AKT1,-5.87946091283357,47,PTM-SEA,0.2535211267605634,2,AGC,AKT,AKT,AKT1
AKT2,-68.40283709785938,8,PTM-SEA,0.8309859154929577,4,AGC,AKT,AKT,AKT2
MAP3K8,-6.964720495074097,45,PTM-SEA,0.28169014084507044,2,STE,STE-UNIQUE,STE-UNIQUE,MAP3K8
PRKCI,-71.4148773307771,3,PTM-SEA,0.9014084507042254,4,AGC,PKC,IOTA,PRKCI
MAPK8,-69.56204701375457,4,PTM-SEA,0.8873239436619719,4,CMGC,MAPK,JNK,MAPK8
MAPK9,0,50,PTM-SEA,0,1,CMGC,MAPK,JNK,MAPK9
CSNK1A1,0,50,PTM-SEA,0,1,CK1,CK1,CK1-A,CSNK1A1
CSNK1D,0,50,PTM-SEA,0,1,CK1,CK1,CK1-D,CSNK1D
MAPKAPK2,-45.26607616675914,24,PTM-SEA,0.5915492957746479,3,CAMK,MAPKAPK,MAPKAPK,MAPKAPK2
GSK3B,0,50,PTM-SEA,0,1,CMGC,GSK,GSK,GSK3B
CDK7,15.16129032258064,42,PTM-SEA,0.323943661971831,2,CMGC,CDK,CDK7,CDK7
CDK9,33.35483870967742,33,PTM-SEA,0.4507042253521127,2,CMGC,CDK,CDK9,CDK9
RPS6KA3,-31.947741356348764,34,PTM-SEA,0.43661971830985913,2,AGC,RSK,RSK,RPS6KA3
NEK2,0,50,PTM-SEA,0,1,OTHER,NEK,NEK2,NEK2
DAPK1,-51.19752876059973,20,PTM-SEA,0.647887323943662,3,CAMK,DAPK,DAPK,DAPK1
PRKAA2,-31.575508680785305,35,PTM-SEA,0.4225352112676056,2,CAMK,CAMKL,AMPK,PRKAA2
CSNK2A1,-68.41326432022183,7,PTM-SEA,0.8450704225352113,4,CMGC,CK2,CK2,CSNK2A1
PRKDC,-50.3539704932742,21,PTM-SEA,0.6338028169014085,3,ATYPICAL,PIKK,DNAPK,PRKDC
ATM,-40.46976184086817,27,PTM-SEA,0.5492957746478874,3,ATYPICAL,PIKK,ATM,ATM
AURKB,-35.64965764631619,31,PTM-SEA,0.49295774647887325,2,OTHER,AUR,AUR,AURKB
CDK3,0,50,PTM-SEA,0,1,CMGC,CDK,CDC2,CDK3
CDK6,33.35483870967742,33,PTM-SEA,0.4507042253521127,2,CMGC,CDK,CDK4,CDK6
CDK5,16.538782081931785,41,PTM-SEA,0.3380281690140845,2,CMGC,CDK,CDK5,CDK5
PRKCE,-67.84826155105935,9,PTM-SEA,0.8169014084507042,4,AGC,PKC,ETA,PRKCE
PRKCQ,-53.41738563625909,19,PTM-SEA,0.6619718309859155,3,AGC,PKC,DELTA,PRKCQ
PRKCZ,65.60215535400597,11,PTM-SEA,0.7887323943661971,4,AGC,PKC,IOTA,PRKCZ
PRKCD,22.337224157087956,38,PTM-SEA,0.38028169014084506,2,AGC,PKC,DELTA,PRKCD
PRKAA1,-18.699107476633092,40,PTM-SEA,0.352112676056338,2,CAMK,CAMKL,AMPK,PRKAA1
PAK1,-68.52794861902234,6,PTM-SEA,0.8591549295774648,4,STE,STE20,PAKA,PAK1
