Kinase Uniprot ID	Kinase Name	Mean Specificity Score	Mean Significance Score	Mean Final Score	Median Final score	Mean Kinase Statistic	Median Kinase Statistic	SD Kinase Statitistic	Mean peptide set size
O60285	NuaK1	2.33924292232014	0.176091259055681	2.51533418137583	2.57403126772772	-0.897535992009504	-0.886702743290766	0.0265359316175672	3.83333333333333
Q13627	DYRK1A	1.97951584030427	0.477121254719662	2.45663709502393	2.39794000867204	-0.925372528483459	-0.925372528483459	0	3
P50750	CDK9	2.01667736820993	0.176091259055681	2.19276862726561	2.09691001300806	-0.520974238543123	-0.533540826814368	0.018849882406868	7.66666666666667
Q9UHD2	TBK1	1.37475484799508	0.176091259055681	1.55084610705076	1.83366857823348	0.598601951684008	0.691440309647458	0.113751929746586	3.88888888888889
P17252	PKC[alpha]	1.61790833914126	0	1.61790833914126	1.61978875828839	0.201854553003082	0.202083968796774	0.0086158064490158	28.6666666666667
Q13131	AMPK[alpha]1	1.35348757038749	0.15652556360505	1.51001313399254	1.47712125471966	0.32634620870155	0.299693029117846	0.0365502516078681	11.7777777777778
P16066	ANP[alpha]	1.54586283983122	0	1.54586283983122	1.42021640338319	0.214196897189341	0.206118476224255	0.0144212175977464	24.8888888888889
Q9UKE5	TNIK/ZC2	1.12637230197596	0.176091259055681	1.30246356103164	1.30199724555258	0.613685075597757	0.613685075597757	0	3
Q96L96	AlphaK1	1.12009150510708	0.176091259055681	1.29618276416276	1.29527766677489	0.529230283192256	0.49230902758934	0.0639494905834861	3.66666666666667
Q00535	CDK5	1.05063789108762	0.176091259055681	1.2267291501433	1.21230343171013	-0.374393112200344	-0.374393112200344	0	7
Q9BWU1	CDK11	0.906845244198483	0.176091259055681	1.08293650325416	1.08266957389345	-0.530980971813099	-0.530980971813099	0	3
Q9UIK4	DAPK2	0.882744381135499	0.176091259055681	1.05883564019118	1.08266957389345	0.509575203792965	0.509575203792965	0	3
O14965	AurA/Aur2	0.801682387433574	0.15652556360505	0.958207951038624	1	-0.398311440421189	-0.407929158687423	0.0288531547987023	4.11111111111111
Q00534	CDK6	0.823953917430991	0.176091259055681	1.00004517648667	0.988570538219218	-0.384174681069164	-0.375752732677706	0.0252658451743759	4.88888888888889
P11802	CDK4	0.718730737764522	0.15652556360505	0.875256301369572	0.971971276399756	-0.333793082625107	-0.375752732677706	0.125878950157796	5.22222222222222
Q00537	PCTAIRE2	0.979476192926672	0	0.979476192926672	0.96657624451305	-0.532797812702566	-0.552506123621326	0.0440691229360502	3.2
O43930	PRKY	0.771904908902123	0	0.771904908902123	0.860120913598763	0.27427925300502	0.302717566421829	0.116228901287073	10.5555555555556
O43293	DAPK3	0.666883281440015	0.176091259055681	0.842974540495696	0.829738284605043	-0.403200061295986	-0.421692986250693	0.0413514373015263	3.2
P48729	CK1[alpha]	0.786842795159415	0	0.786842795159415	0.764471553092451	0.242534147304392	0.244016076479962	0.0185328458729267	10.3333333333333
Q04759	PKC[theta]	0.750669644117135	0	0.750669644117135	0.712198270069774	0.151644786439076	0.145712098363408	0.00794014466461767	21.1111111111111
O95819	HGK/ZC1	0.610853695896276	0	0.610853695896276	0.690369832574101	0.296978706323786	0.324078603550174	0.113420414450922	4.57142857142857
Q9Y6S9	RSKL2	0.66667214347724	0	0.66667214347724	0.657738893751704	0.399126126980616	0.399126126980616	0	3
Q14164	IKK[epsilon]	0.755246045780115	0.0391313909012625	0.794377436681377	0.653647025549361	0.308324538460788	0.234144046127766	0.0940348811745258	6.33333333333333
Q9UPZ9	ICK	0.394989430598041	0.117394172703788	0.512383603301828	0.612610173661271	0.254114586036448	0.296603017254674	0.073592121603863	3.33333333333333
Q02156	PKC[epsilon]	0.456341841507473	0	0.456341841507473	0.59176003468815	0.0948610321088924	0.136743946444689	0.065636382468338	18.7777777777778
P28482	ERK2	0.466176828020469	0	0.466176828020469	0.562249437179612	-0.108126220076585	-0.132289511924351	0.055311199461851	18.1111111111111
Q13464	ROCK1	0.495992431733656	0	0.495992431733656	0.494850021680094	-0.254692260324019	-0.289905556851865	0.0671853474486557	4.71428571428571
Q92772	CDKL2	0.313363730737707	0.176091259055681	0.489454989793388	0.489454989793388	-0.188272666900094	-0.188272666900094	NA	4
P17612	PKA[alpha]	0.459237064615038	0	0.459237064615038	0.473660722610156	0.0467807037445944	0.0494559449624604	0.0296305163967489	53.3333333333333
Q05655	PKC[delta]	0.557295151077305	0	0.557295151077305	0.465973893943865	0.117404552001186	0.102796943687165	0.0265072278731486	21.8888888888889
Q9HBY8	SGK2	0.439918171071879	0	0.439918171071879	0.458420756053419	0.0984923260888733	0.126203912340513	0.0853907618558626	15.8888888888889
Q15349	RSK1/p90RSK	0.454696377266355	0	0.454696377266355	0.450996737974212	-0.214633441742201	-0.214633441742201	0	6
P53778	p38[gamma]	0.381789407939638	0.117394172703788	0.499183580643425	0.446116973356126	0.149440249986792	0.181828700406896	0.0759240253373964	8.33333333333333
Q05513	PKC[zeta]	0.392494396147629	0	0.392494396147629	0.436518914605589	0.155680416384392	0.182240893634647	0.062588813231883	8.22222222222222
Q8TD08	ERK7	0.429457060118102	0	0.429457060118102	0.429457060118102	0.249765609941892	0.249765609941892	NA	4
P42345	mTOR/FRAP	0.426057387558463	0	0.426057387558463	0.42712839779952	0.223405431891048	0.210561090027823	0.0179235330879539	4.88888888888889
O96017	CHK2	0.377136232754533	0	0.377136232754533	0.42021640338319	0.0930558730564836	0.0972997771061199	0.03001946470331	19.4444444444444
Q00526	CDK3	0.441429894303651	0	0.441429894303651	0.408935392973501	-0.154621538611607	-0.163411766493257	0.0401322373158555	10.5555555555556
P53355	DAPK1	0.397945437420921	0	0.397945437420921	0.397945437420921	-0.263184100292842	-0.263184100292842	0	3
Q9UQM7	CaMK2[alpha]	0.386708411361834	0	0.386708411361834	0.393618634889395	0.225777351015104	0.225777351015104	0	4
P51812	RSK2	0.38762021632121	0	0.38762021632121	0.382999658879101	-0.189449397237892	-0.189449397237892	0	6
P24723	PKC[eta]	0.454658376837145	0	0.454658376837145	0.3767507096021	0.118652592416224	0.116923207718842	0.0676049233005706	13.1111111111111
P04049	RAF1	0.347579021406347	0	0.347579021406347	0.3585258894959	-0.151439048658564	-0.150804361641571	0.0161184405791261	7.22222222222222
Q16539	MAPK14	0.375468266729749	0.0586970863518938	0.434165353081643	0.3585258894959	0.12922816608875	0.0993242975857057	0.0991007342523501	12
Q15759	p38[beta]	0.512548298181028	0	0.512548298181028	0.350665141287858	0.286733469724278	0.181968766014718	0.181457789664859	4.33333333333333
O75582	MSK1	0.344397862569744	0	0.344397862569744	0.339134521996131	-0.170424111659627	-0.170424111659627	0	6
Q13164	ERK5	0.273412629162827	0.0391313909012625	0.31254402006409	0.339134521996131	0.00539120921532033	-0.0351601626274616	0.129998358639718	10.1111111111111
Q13237	PKG2	0.376950492603928	0	0.376950492603928	0.339134521996131	0.0592119279106862	0.0487285242831435	0.0226130282962611	35.5555555555556
O15111	IKK[alpha]	0.303632784465752	0	0.303632784465752	0.327902142064283	0.190085482632047	0.211804072208283	0.0325778843643544	3.66666666666667
P51817	PRKX	0.311234235819113	0	0.311234235819113	0.322393047279507	0.0611321593634595	0.0495216642680896	0.0583221057176581	31.5555555555556
Q9UBS0	p70S6K[beta]	0.50303327430406	0	0.50303327430406	0.313363730737707	0.0988619525549208	0.098167528349881	0.0457208615877185	24.6666666666667
O00141	SGK1	0.309041187699272	0	0.309041187699272	0.304518323509803	-0.207368973543256	-0.207368973543256	0	3
P11309	Pim1	0.289054860268833	0	0.289054860268833	0.301029995663981	0.0290790830907755	0.0311644330986677	0.00811120093810504	58.2222222222222
P68400	CK2[alpha]1	0.30475394804863	0	0.30475394804863	0.297569463554475	-0.187003539301731	-0.187003539301731	0	4
O75116	ROCK2	0.26104706339949	0	0.26104706339949	0.25649023527157	-0.159998910959247	-0.169047996083523	0.149162050324634	4.8
O76039	CDKL5	0.279762210074781	0	0.279762210074781	0.255237312730406	0.156681046168507	0.14479775950555	0.13355213021935	5.5
Q16512	PKN1/PRK1	0.232289791607921	0	0.232289791607921	0.254925208417942	0.15546532675635	0.195327632444504	0.05935565889975	4
P05129	PKC[gamma]	0.204715243901977	0	0.204715243901977	0.250263684430939	0.0676090696135099	0.084577034161795	0.0349988778660997	13.1111111111111
P10398	ARAF	0.244410186022786	0	0.244410186022786	0.245651664288981	-0.1507605977383	-0.1507605977383	0	4
Q13153	PAK1	0.249216287527907	0	0.249216287527907	0.241088107602027	-0.130927704720163	-0.130927704720163	0	6
P15056	BRAF	0.279755051997703	0	0.279755051997703	0.239577516576788	-0.176351421268192	-0.1507605977383	0.0555170272106412	3.88888888888889
P41743	PKC[iota]	0.229127157069207	0	0.229127157069207	0.239577516576788	-0.0774401728155579	-0.070844419763109	0.0311003833820391	14.2222222222222
P49137	MAPKAPK2	0.2801913842872	0	0.2801913842872	0.235077015350112	0.00124384097476146	-0.0394000708526431	0.0686417096491323	29.7777777777778
O14920	IKK[beta]	0.202748188883647	0	0.202748188883647	0.221848749616356	-0.137577226046842	-0.144393494434544	0.0581793619880407	3.66666666666667
Q9P1W9	Pim2	0.162746378817905	0	0.162746378817905	0.18309616062434	-0.00605334694560362	-0.0171975988778976	0.0354788086145126	35.3333333333333
P05771	PKC[beta]	0.17731163148689	0	0.17731163148689	0.177831920631982	0.0859713441734937	0.0859713441734937	0	8
P50613	CDK7	0.202868948371241	0	0.202868948371241	0.157390760389438	-0.0493905822334865	-0.0437230408296002	0.0789938322178952	11.2222222222222
Q96GD4	AurB/Aur1	0.145876276434087	0.0586970863518938	0.204573362785981	0.156144577376839	0.0842263671952824	0.102959575045309	0.0605278001013571	4.11111111111111
P27361	ERK1	0.18676249532401	0	0.18676249532401	0.151195298948196	-0.0490795265666632	-0.0543400291130754	0.0469983624685964	17.1111111111111
P06493	CDC2/CDK1	0.155767057764924	0	0.155767057764924	0.149966742310231	-0.0451524942076712	-0.0502413597517965	0.0609870825179906	11.3333333333333
O15264	p38[delta]	0.323532154571333	0	0.323532154571333	0.115771230367396	0.0949609034444767	0.0376209756289032	0.105303803493526	14.8888888888889
Q13976	PKG1	0.101470150568577	0	0.101470150568577	0.0990869322623309	0.00334023450218004	0.00196109898428308	0.0225371138401325	40.2222222222222
Q15131	CDK10	0.101772685118669	0	0.101772685118669	0.0990869322623309	0.0144568620906992	0.0485808067017599	0.07393999672063	5.11111111111111
Q16644	MAPKAPK3	0.106367588538896	0	0.106367588538896	0.0904439707588247	-0.0169989358562586	-0.0164195101223801	0.0274966729553968	33.5555555555556
