Kinase Score
ERK -3.7615338243809484
JNK -3.5873913821225476
DYRK -3.2781732475201943
CDK -2.9312146154475
P38 -2.6733949300864563
AUR 2.602955498993843
PDK1 -2.3443247958626707
PKCD 2.149876497609149
DMPK 2.0863922549052574
MSN 2.052553391969461
PKG 1.951866093437974
PKA 1.7438624577028476
PLK -1.7313599523261038
SLK 1.6051568840896053
CK1 -1.5878927101722047
MOS 1.5529851250526558
COT 1.538246835883577
NMO -1.537587642355419
BUD32 1.5307871715390404
PASK 1.5289632809600782
RSK 1.3999588047492149
PKCI 1.199853256452329
IKK 1.1452614394214515
FRAY 1.1425514873815237
PHK 1.1289410090244567
STE7 -1.0951763068123697
MST -1.0657832405158707
PDHK 1.0504634779158026
PAKA 1.033236552335106
AKT 0.9630792737045402
PKCA 0.9624825147559627
RAF -0.9382022413265705
TLK -0.9314481364974218
PAKB -0.9209742801950623
NAK -0.8988775272391086
RIPK 0.8389346185157666
MAPKAPK 0.6974874146070735
MARK -0.6953828566207791
PKN 0.6631817436421712
TTK 0.6588304202989753
BRSK -0.6544899868272568
HAL 0.6520402955315248
TAO -0.6490403500378513
CLK -0.6428225634314162
CAMKK -0.6389416865984245
KHS -0.6335147393845854
NIK -0.6265471102295878
WNK -0.6211347561587464
ULK -0.6203620156577241
QIK -0.6144023838185092
VRK1 0.6103747483597015
NUAK 0.6039612701705982
GSK -0.5882221699234343
NEK -0.5796957504592232
MTOR -0.5662885155838404
MLCK 0.5305089800483965
AMPK 0.5156577317485205
PIM 0.5075549429133801
DAPK -0.480847927222288
NDR -0.4492673083219313
CAMK1 0.43173702455089424
MELK 0.39533335772510214
PKCH -0.3843057777095641
GRK 0.36266595125432294
PRKDC 0.32065920332057835
PEK 0.31268336314472805
CK2 -0.24566791527383605
SGK -0.2164426916822003
PKD 0.17106657033026104
MLK -0.16833233165039815
CHK1 0.16219348915415605
BARK2 0.1601546161658367
RAD53 0.15600194707066087
ATM -0.13581317218426872
LKB -0.1295498376424222
ATR 0.116276822621145
STE11 0.10180325243919335
IRAK -0.05797795257526309
CAMK2 0.050802323018738216
STKR -0.03188590376464594
