Kinase Score
FRAY 3.3027084968865275
PKCH 2.2810982519107266
CDK -2.2497513974931143
BRSK 2.1632099465209738
WNK 2.1484107008032343
MAPKAPK -1.740164509316596
PKCI 1.672571514727746
JNK -1.6401346792291038
ERK -1.6378752051350984
NMO -1.553835439472438
P38 -1.4636309561390541
IKK -1.4468085846000887
DAPK -1.3301804040345213
STKR -1.2654444490467713
PKD -1.240885334823094
DYRK -1.2243868084954093
RSK -1.1864109627522195
HAL 1.1630203143827949
MELK 1.1112682063809818
VRK1 -1.0863361920804284
STE11 1.086097944131946
COT -1.0800282876308134
AKT -1.065598646037093
PHK -1.0058739588261776
NDR -0.9981615682064453
PKCA 0.9856886150456422
ATR -0.976851052958802
ATM -0.9488273685169124
PLK -0.9449733289793555
MST 0.9157821976481295
MTOR 0.9124781793383129
RIPK -0.8655939730911739
AUR 0.8605782091149164
NEK 0.7731172197268844
QIK -0.6954398242907814
NAK -0.6776153465055272
PKG 0.6769331764665754
BARK2 0.6731880067787047
PKN -0.6710080981655022
CAMK2 -0.6671556324300457
TTK -0.6585225847682044
TLK -0.6552972685914328
NUAK -0.6541956090914873
PAKB -0.6371464669720894
PKA 0.622346100018241
CK1 -0.6184251751252262
DMPK -0.6184118677885054
PIM 0.5974401834891172
MLK 0.5699072949147784
CHK1 0.5283840011959313
MOS -0.5006559174895703
PKCD 0.49225038435161317
CAMKK -0.4715746394652675
SLK -0.4684041406994501
KHS -0.4676105845088067
TAO -0.46602232855530856
BUD32 -0.4644325229665314
ULK -0.46363702964845177
PAKA -0.45614789211614265
CLK -0.4540588962929528
PASK -0.4540588962929528
AMPK 0.44841027437173475
NIK -0.4476381931658562
GSK -0.43801758532502827
STE7 0.43631517056436153
PDHK 0.43174710415542494
CK2 -0.3998994911228215
MSN 0.38278055064604616
IRAK 0.3699517911890396
PDK1 0.343488217380115
SGK -0.3401530563011072
PRKDC -0.14867779285667546
CAMK1 0.14364927304526062
MLCK 0.14035574445611393
RAF -0.13678113653201895
GRK -0.1038508380993541
PEK -0.09621983090732875
RAD53 0.05883218042191326
MARK -0.057822945751027664
LKB 0.025144813829676625
