Kinase Score
PKCH 3.4044282960158756
PKCD 2.773393885009791
P38 -2.4264139634217345
CDK -2.076217924640619
CK1 -1.9102644789403225
WNK 1.8554574159010555
PASK 1.8448804027471615
DMPK 1.6534270552560277
JNK -1.6081598436860218
PDHK 1.6023570424539872
STE7 -1.509265401645905
STKR -1.505552608064183
MARK -1.3830405822498497
CHK1 -1.3804049019062459
ERK -1.3690701185048189
MAPKAPK -1.2961061520605455
GRK -1.2670198335008238
AUR 1.1842759852751505
RIPK -1.171143325977336
PKCI 1.1513856362639296
NMO -1.1034606123711856
MSN -1.075779240326209
PLK -1.0476734890748776
PAKB 0.9993285868244123
COT 0.991296151022946
NEK -0.986553604137795
BARK2 -0.9462037531088962
PKN 0.9433264750339043
HAL 0.9006380181035276
PEK -0.8971558786323643
MTOR -0.8961113814808686
QIK -0.8841720222120983
FRAY 0.8172853061186774
PIM 0.7859157075459335
RSK -0.7840089995314514
TLK -0.7745576413471548
NAK -0.7692928230037567
AMPK -0.7614292426823585
NUAK -0.7566250479641581
TTK -0.7294055057966241
PAKA 0.7193074643193013
MST 0.7140298925417048
CAMK2 0.7059333689618088
CAMK1 0.6931234073778179
CK2 -0.6817928155399344
SLK -0.5664304555992581
PKA 0.5660610667819885
BUD32 -0.5510254751964877
CAMKK -0.5510254751964877
ULK -0.5355910626194077
BRSK -0.5348182369962661
KHS -0.5348182369962661
MOS -0.5332722147060738
TAO -0.5263085013275047
CLK -0.5247594200960968
NIK -0.5138972581255673
PKG 0.48127514621405654
IKK -0.4786528358716622
PHK -0.45375503203141404
AKT 0.4256644200126162
LKB 0.32369802168219564
PDK1 0.2672488167251972
PKCA -0.24745163202420695
RAD53 0.24379075137777795
DAPK -0.24038936020461352
STE11 -0.23263249185409146
RAF -0.2225485557347249
MELK -0.19607010280854642
NDR -0.16808154108370188
GSK 0.16645233671894452
PRKDC 0.16413846913471059
VRK1 -0.15580276629369896
MLCK -0.14657652076616318
PKD 0.11989742944744808
ATM 0.11545833633407274
IRAK -0.10832932542349248
ATR 0.07998970192029486
DYRK -0.07786825147029658
SGK 0.07209200522472332
MLK -0.03485177845866866
